Bcells_H9_ne,Bcells_H10_ne,Bcells_H11_ne,Bcells_H3_ne,Bcells_H1_ne,Bcells_H2_ne,CLL1_ne,CLL10_ne,CLL11_ne,CLL14_ne,CLL15_ne,CLL16_ne,CLL2_ne,CLL4_ne,CLL8_ne,,,,,,,,,,,,,,,,,,,,,,,,,
26.0167,26.7435,26.1781,25.8166,25.9426,25.9518,27.5003,26.433,26.8844,26.5335,26.8429,27.9421,28.9781,26.8532,27.7792,,,,,,,,,,,,,,,,,,,,,,,,,
17.1068,16.7097,17.4645,17.0184,16.4695,17.2319,17.2461,16.4527,17.2506,16.0473,17.6184,17.6225,19.2855,17.1017,17.1387,,,,,,,,,,,,,,,,,,,,,,,,,
18.1437,18.5989,19.9715,18.8872,19.2699,17.0656,20.9094,17.4661,17.0249,18.1325,19.1354,19.2676,17.4459,20.1042,20.426,,,,,,,,,,,,,,,,,,,,,,,,,
21.8113,21.0886,21.1642,19.8916,19.7565,19.9896,22.0454,21.8532,21.6421,21.1689,22.6896,21.9982,20.5479,21.8111,23.1275,,,,,,,,,,,,,,,,,,,,,,,,,
23.6212,23.2842,23.5599,21.76,17.0946,20.7549,24.2993,21.6303,23.5582,23.181,23.2535,23.5072,23.4622,22.2651,23.7942,,,,,,,,,,,,,,,,,,,,,,,,,
22.023,21.7061,22.1751,22.4903,22.4996,22.0915,21.0201,22.4664,21.8324,22.5372,21.4571,21.4307,21.2529,21.3722,21.1385,,,,,,,,,,,,,,,,,,,,,,,,,
25.5683,25.6423,25.6057,26.6536,26.2772,25.9986,27.5409,27.0769,26.7398,26.5833,27.1875,24.7078,25.5624,26.4564,26.1032,,,,,,,,,,,,,,,,,,,,,,,,,
22.3625,20.01,20.6835,18.6548,21.8341,21.2279,19.6114,20.3316,17.1057,20.5422,20.509,20.1302,20.845,20.595,20.8836,,,,,,,,,,,,,,,,,,,,,,,,,
25.661,25.3709,25.0773,25.081,25.3475,25.2506,25.5974,26.0412,25.0033,25.3838,25.8834,25.7434,25.1253,24.2351,25.5983,,,,,,,,,,,,,,,,,,,,,,,,,
25.5759,24.3597,25.3639,26.8617,26.8718,25.8441,27.1076,23.7583,22.7548,25.5686,22.1727,24.2549,20.874,24.8083,23.99,,,,,,,,,,,,,,,,,,,,,,,,,
21.3511,19.0708,17.1058,21.9599,21.2127,19.5513,16.6887,20.4345,18.2188,17.1193,21.7125,17.0174,22.1565,21.9255,20.7565,,,,,,,,,,,,,,,,,,,,,,,,,
18.8548,23.3349,22.1557,19.3268,17.0347,20.3614,18.7296,22.1415,20.7819,17.7454,20.9532,20.6487,17.7689,22.8489,19.9181,,,,,,,,,,,,,,,,,,,,,,,,,
16.6159,22.4639,19.8325,21.7828,22.2635,21.6306,21.4581,24.5658,22.1284,18.1976,17.4962,24.6523,21.0982,22.5209,21.7288,,,,,,,,,,,,,,,,,,,,,,,,,
19.6936,17.5716,17.9951,20.3339,20.6344,17.5322,17.9689,18.2609,20.9254,17.2373,18.7641,16.9176,17.9194,17.5478,17.6055,,,,,,,,,,,,,,,,,,,,,,,,,
23.7021,22.5916,21.9434,23.842,21.653,23.5941,25.8162,24.2828,23.2025,24.183,24.7339,24.6712,23.4262,23.697,24.2508,,,,,,,,,,,,,,,,,,,,,,,,,
26.2811,25.8823,26.3991,24.7022,24.9165,26.0559,26.8545,26.1578,25.8632,24.743,27.3238,27.811,24.337,25.5239,27.1315,,,,,,,,,,,,,,,,,,,,,,,,,
21.7875,18.124,21.7197,20.319,20.5107,21.9996,19.3083,18.7427,17.7367,17.9127,17.285,19.7365,18.2458,18.0755,18.1577,,,,,,,,,,,,,,,,,,,,,,,,,
20.0393,21.5266,21.3715,19.5112,19.2727,17.6711,21.0018,17.1963,17.0503,20.8703,17.9176,18.3943,18.0882,22.0095,21.7101,,,,,,,,,,,,,,,,,,,,,,,,,
24.0004,23.5032,18.9501,24.7537,19.4186,18.108,17.586,18.5598,18.8086,17.4215,23.8851,23.6567,22.6439,18.1585,18.2445,,,,,,,,,,,,,,,,,,,,,,,,,
22.6703,23.2504,16.7053,22.6741,23.0406,22.3308,22.6752,23.7984,23.8378,22.6985,23.416,22.1409,24.3767,21.3786,24.6665,,,,,,,,,,,,,,,,,,,,,,,,,
24.7231,23.6435,24.485,24.2373,24.3841,24.2923,24.0461,23.9899,24.1294,24.3492,24.0125,24.3376,24.0644,24.5219,24.9598,,,,,,,,,,,,,,,,,,,,,,,,,
20.881,18.2871,20.5353,17.9782,19.1209,22.3826,20.9763,20.8616,22.0613,20.3446,19.9915,20.0418,17.9074,21.1101,20.8622,,,,,,,,,,,,,,,,,,,,,,,,,
23.3265,19.7267,22.1887,25.0384,26.6596,23.1871,18.1169,18.0019,19.3419,19.3537,19.2238,19.5423,18.3613,16.6464,16.6624,,,,,,,,,,,,,,,,,,,,,,,,,
23.8907,21.2005,20.0727,22.9255,24.0882,23.4913,25.6453,24.4248,24.9544,25.6562,26.2049,24.4359,25.0357,24.8924,26.2523,,,,,,,,,,,,,,,,,,,,,,,,,
23.0505,25.9417,23.8484,26.8872,25.0438,26.4746,26.3503,27.3596,27.1687,27.3607,26.2529,25.4128,17.4008,26.9837,26.3108,,,,,,,,,,,,,,,,,,,,,,,,,
25.4594,23.9224,25.013,25.4357,23.593,25.2899,25.6238,26.1402,25.4293,26.0396,23.7605,24.9154,23.5724,24.9398,25.5127,,,,,,,,,,,,,,,,,,,,,,,,,
16.3489,21.8981,17.9863,18.2593,19.0017,19.9673,16.0752,21.5824,16.6235,21.969,20.3336,24.9275,18.189,17.6125,20.9101,,,,,,,,,,,,,,,,,,,,,,,,,
28.0703,26.4439,26.4906,27.0763,27.7574,27.6256,25.2549,26.1143,26.2529,27.0919,25.2646,26.7419,22.6378,24.5469,25.3322,,,,,,,,,,,,,,,,,,,,,,,,,
21.3815,20.4336,19.3062,19.0917,21.144,19.1758,21.2096,17.7042,20.8875,19.5286,20.3621,19.4781,20.8314,20.3253,19.8853,,,,,,,,,,,,,,,,,,,,,,,,,
26.6973,27.0172,27.3725,27.689,26.1021,27.6209,28.8897,27.1086,27.6835,27.4634,28.0551,27.7732,26.4205,27.1484,27.6516,,,,,,,,,,,,,,,,,,,,,,,,,
21.5575,20.9464,22.3264,16.419,16.7145,18.4354,21.1662,16.7318,20.9285,21.4181,20.57,25.1176,21.9977,21.4034,17.4287,,,,,,,,,,,,,,,,,,,,,,,,,
19.4108,21.1291,20.5325,20.565,21.5663,21.3666,25.8245,26.3113,27.6638,27.6273,27.3013,22.3031,28.9645,27.3493,22.369,,,,,,,,,,,,,,,,,,,,,,,,,
23.846,18.1539,22.5552,20.5898,20.6126,21.6894,23.4214,21.777,17.7571,21.4273,21.3123,21.7507,17.6523,22.0614,17.6732,,,,,,,,,,,,,,,,,,,,,,,,,
21.6801,21.537,22.2921,16.3236,18.0836,22.2546,17.0556,21.9632,18.9221,19.0196,22.2315,23.317,17.387,18.3702,18.466,,,,,,,,,,,,,,,,,,,,,,,,,
18.6096,18.5923,16.576,15.6611,18.0191,17.2898,18.4024,23.3377,16.5889,22.3282,24.0431,17.7593,17.0448,18.8294,18.9465,,,,,,,,,,,,,,,,,,,,,,,,,
23.3987,20.8888,23.4938,20.8578,21.6336,24.0206,25.1258,20.3251,21.0057,21.0801,21.4131,26.072,21.9501,20.1617,21.4424,,,,,,,,,,,,,,,,,,,,,,,,,
24.8166,23.8529,24.577,24.6994,24.2679,23.8218,23.4411,23.5686,23.51,24.4454,22.781,22.5627,22.8132,23.1647,22.31,,,,,,,,,,,,,,,,,,,,,,,,,
21.3898,23.4562,20.7271,22.5895,21.2278,21.641,24.0273,22.799,22.0128,22.7479,22.7859,23.3002,23.0149,23.6629,24.0173,,,,,,,,,,,,,,,,,,,,,,,,,
18.1737,20.1122,19.5681,21.7902,22.1553,20.9996,21.8588,16.9432,21.2661,21.6405,19.4081,21.0793,19.3952,20.2753,20.0291,,,,,,,,,,,,,,,,,,,,,,,,,
17.58,16.5789,17.4663,18.9243,18.9317,17.8118,16.0137,21.1991,16.9491,17.6631,20.2296,18.7226,17.0612,17.3553,17.4041,,,,,,,,,,,,,,,,,,,,,,,,,
21.6559,22.8391,22.3903,20.1165,20.0381,20.482,22.0151,21.9957,19.6291,18.3198,21.9695,22.1887,21.5171,22.0103,22.3302,,,,,,,,,,,,,,,,,,,,,,,,,
21.9243,19.6773,18.7438,23.74,22.871,23.2135,22.9918,21.6234,24.3394,22.2223,22.3242,23.8906,18.1115,24.9582,22.8894,,,,,,,,,,,,,,,,,,,,,,,,,
22.8015,23.1637,22.9195,20.3219,22.4556,22.1418,20.9352,21.5341,21.2547,21.8589,21.8559,20.9971,20.3477,22.6184,21.5896,,,,,,,,,,,,,,,,,,,,,,,,,
17.7879,20.5674,19.7131,20.2367,20.162,19.7163,19.2085,18.5644,16.4216,17.5797,18.0525,20.5206,19.1642,20.3023,20.6516,,,,,,,,,,,,,,,,,,,,,,,,,
19.7461,21.0677,18.0472,18.6375,21.128,20.4483,21.2847,22.3813,22.524,21.7332,22.7977,23.2168,21.9998,20.1012,22.3519,,,,,,,,,,,,,,,,,,,,,,,,,
19.9913,19.5387,19.1521,17.0332,16.934,17.8844,17.5155,18.191,18.9614,18.5097,18.088,17.84,18.2648,20.8097,19.108,,,,,,,,,,,,,,,,,,,,,,,,,
25.8842,24.012,24.5335,25.479,25.751,25.5119,26.2871,26.23,25.6652,26.0527,27.2031,26.6204,26.0632,25.7371,25.2495,,,,,,,,,,,,,,,,,,,,,,,,,
25.3861,24.9439,25.0742,25.247,24.4848,24.4573,25.0032,24.2969,24.2603,24.2919,23.8565,24.622,24.9197,23.439,25.3072,,,,,,,,,,,,,,,,,,,,,,,,,
21.1632,17.0343,20.2997,20.5914,22.2203,21.5395,23.2671,21.2154,21.786,21.4785,20.8318,22.2391,23.0625,20.6418,22.0179,,,,,,,,,,,,,,,,,,,,,,,,,
16.6749,17.5465,18.8889,17.6871,17.5266,16.4925,21.7767,18.7789,21.189,17.5809,16.5122,18.3898,17.9701,20.8425,20.4014,,,,,,,,,,,,,,,,,,,,,,,,,
27.6308,26.6547,27.1058,27.8931,27.4866,26.8614,27.2683,27.1828,27.1628,27.249,26.9063,27.5239,26.5343,27.6724,27.708,,,,,,,,,,,,,,,,,,,,,,,,,
24.955,24.8856,25.0707,24.1913,24.303,24.5377,23.8702,24.5733,25.0793,22.5984,24.3053,23.0167,25.139,23.4752,24.4062,,,,,,,,,,,,,,,,,,,,,,,,,
19.2201,17.3698,17.2085,17.4149,17.9793,17.3423,16.5872,18.317,17.4782,17.949,19.1671,19.0917,17.4421,18.0572,16.4383,,,,,,,,,,,,,,,,,,,,,,,,,
23.6724,17.1433,20.3368,18.1028,16.9754,18.9906,17.835,15.2759,17.9083,18.2661,18.4078,17.2416,20.398,18.655,20.3194,,,,,,,,,,,,,,,,,,,,,,,,,
19.1225,17.6212,16.858,17.1597,17.4141,17.2364,17.5699,17.4321,17.8913,15.4619,17.7094,18.5448,17.8126,17.8394,18.7641,,,,,,,,,,,,,,,,,,,,,,,,,
21.1351,21.9041,21.3736,17.3865,19.9143,15.4036,21.8325,20.8342,19.8088,17.778,20.7507,21.967,21.038,23.1006,21.3689,,,,,,,,,,,,,,,,,,,,,,,,,
19.0924,20.4758,20.7259,20.718,16.6954,17.4579,21.7288,19.6803,20.1628,22.8908,20.9508,21.5755,22.6899,20.3119,20.2878,,,,,,,,,,,,,,,,,,,,,,,,,
22.5262,21.3265,22.805,16.3466,17.2263,17.6769,20.498,20.8006,23.2996,17.7317,20.6682,20.1025,17.4789,20.8524,17.9107,,,,,,,,,,,,,,,,,,,,,,,,,
22.5957,21.8082,21.8008,21.1534,17.1338,20.7189,21.8033,22.284,22.2979,21.5629,22.0654,17.1648,24.0191,22.1508,23.5061,,,,,,,,,,,,,,,,,,,,,,,,,
17.9245,21.2145,19.1145,17.1297,20.525,16.9797,17.7708,32.1199,17.0329,17.9868,17.4228,20.2643,16.5419,19.5409,16.9408,,,,,,,,,,,,,,,,,,,,,,,,,
24.9986,17.908,18.0775,25.2071,24.5272,21.2652,17.613,18.2574,17.0248,19.0987,17.5211,16.7558,19.4361,19.5192,19.7758,,,,,,,,,,,,,,,,,,,,,,,,,
25.3556,24.9598,25.6667,22.3128,20.9658,22.8484,22.3886,22.4637,23.2835,20.2284,21.8631,23.3344,22.2834,21.9708,20.2109,,,,,,,,,,,,,,,,,,,,,,,,,
20.69,21.1041,21.2262,18.8855,18.0799,20.4511,19.3219,21.2441,20.2674,19.9606,18.326,19.9882,20.901,19.0619,17.7533,,,,,,,,,,,,,,,,,,,,,,,,,
24.2177,22.4866,24.1907,16.7962,16.7856,23.4548,22.7705,21.6199,17.8939,16.3845,22.28,23.8112,22.6208,23.7991,17.1517,,,,,,,,,,,,,,,,,,,,,,,,,
17.1855,23.943,23.3917,22.521,16.7519,20.4852,23.0853,24.2697,24.0325,23.8675,25.0751,23.0007,23.9554,23.8384,21.4505,,,,,,,,,,,,,,,,,,,,,,,,,
21.6419,18.1977,21.1856,20.0785,25.0796,22.5338,22.7338,16.5209,20.5892,20.1825,20.9301,22.3803,22.6488,22.6813,22.748,,,,,,,,,,,,,,,,,,,,,,,,,
18.3335,19.1587,18.7696,18.0842,17.8696,15.8602,16.3988,16.1305,16.7364,18.4364,18.7792,17.4465,18.107,18.0756,18.7687,,,,,,,,,,,,,,,,,,,,,,,,,
25.1132,26.0656,25.9003,25.6491,25.4323,25.6061,25.7651,24.7363,24.9829,24.6093,26.2766,26.1736,26.3725,25.2688,26.4122,,,,,,,,,,,,,,,,,,,,,,,,,
18.4214,17.588,18.5088,17.8819,15.7839,17.3563,20.3745,18.8597,19.1632,20.8592,19.5568,19.1795,20.8846,20.5912,19.0611,,,,,,,,,,,,,,,,,,,,,,,,,
25.0136,25.745,25.2615,25.3156,25.3462,26.0879,26.5516,25.6051,24.6978,25.0829,25.7601,26.4599,23.6891,25.0119,27.2423,,,,,,,,,,,,,,,,,,,,,,,,,
24.9401,24.6985,24.5438,23.9575,24.6123,23.9636,22.6517,24.6774,24.9259,23.63,25.4148,25.341,25.0404,24.536,23.4357,,,,,,,,,,,,,,,,,,,,,,,,,
22.4439,18.6716,21.1488,22.0106,21.6718,23.9121,19.3064,20.6865,23.5347,23.5159,20.3313,22.5951,23.7373,21.0397,22.4102,,,,,,,,,,,,,,,,,,,,,,,,,
20.9362,20.1176,21.4331,19.7459,19.8839,21.9883,19.4963,21.0589,19.5725,20.384,19.7521,21.1069,18.5366,18.582,21.4651,,,,,,,,,,,,,,,,,,,,,,,,,
27.1073,26.6283,26.486,26.9489,26.7407,26.5087,27.4603,28.0619,27.9197,27.5658,27.5943,27.3736,28.9945,28.1703,28.3305,,,,,,,,,,,,,,,,,,,,,,,,,
28.8075,28.1854,28.578,28.0794,28.0657,28.1615,28.9033,28.9705,29.1394,28.8347,28.5741,27.9964,28.6483,28.7687,29.611,,,,,,,,,,,,,,,,,,,,,,,,,
21.2782,17.0973,20.5827,20.2607,18.6801,19.6559,21.1906,20.4671,21.2303,20.8664,21.319,20.9911,17.0686,16.9125,22,,,,,,,,,,,,,,,,,,,,,,,,,
18.45,18.6155,19.0508,20.2362,20.1061,15.9285,16.6639,17.7854,17.193,22.1115,18.6769,20.731,20.6465,17.1141,18.3962,,,,,,,,,,,,,,,,,,,,,,,,,
22.3858,21.6844,21.3782,19.7035,17.8811,20.4769,22.229,22.0736,21.6591,22.2973,24.3494,25.7057,21.4995,18.9949,20.0307,,,,,,,,,,,,,,,,,,,,,,,,,
22.9825,18.92,18.0448,18.6376,21.1336,19.5903,19.2328,21.8527,20.8836,15.8212,20.2575,21.0691,20.0576,18.6594,21.216,,,,,,,,,,,,,,,,,,,,,,,,,
26.0597,24.8354,25.6427,24.5958,24.4593,24.0613,25.8379,25.3128,24.4446,24.3,25.4053,25.1148,24.9939,25.134,24.9172,,,,,,,,,,,,,,,,,,,,,,,,,
20.7265,19.5888,19.6011,20.8863,19.6083,19.0421,17.4228,18.0563,22.8833,23.3239,18.762,22.4748,16.8709,19.6382,18.9827,,,,,,,,,,,,,,,,,,,,,,,,,
17.8235,17.7737,18.1118,15.4902,17.3456,16.4061,19.1433,18.5484,15.4131,18.1693,18.9884,19.9623,19.0762,18.1905,19.4231,,,,,,,,,,,,,,,,,,,,,,,,,
17.9208,18.3385,20.3124,16.6856,20.4588,16.6754,14.9546,17.5885,19.8309,20.7133,17.7782,20.1401,18.161,18.3035,20.5048,,,,,,,,,,,,,,,,,,,,,,,,,
19.5135,21.1645,20.62,18.0124,18.8305,18.9907,23.0457,20.5471,21.907,18.6479,22.4862,23.2362,21.8656,19.362,22.4545,,,,,,,,,,,,,,,,,,,,,,,,,
20.7438,20.3748,16.479,21.3311,20.7084,20.7939,21.5309,21.2161,22.405,20.1456,21.3209,16.4827,21.5323,21.7467,21.4447,,,,,,,,,,,,,,,,,,,,,,,,,
21.191,21.2822,20.8754,16.466,16.8522,20.0825,16.6666,21.4336,21.4969,20.6681,21.2472,21.3955,19.3716,18.8639,20.4956,,,,,,,,,,,,,,,,,,,,,,,,,
23.2149,23.0325,22.8666,16.7301,20.4552,22.0476,23.7287,23.1574,23.1901,22.6984,23.7777,25.1767,23.2839,22.4205,24.9794,,,,,,,,,,,,,,,,,,,,,,,,,
25.7094,25.0221,25.9283,26.4784,26.452,25.6014,24.4953,26.2578,25.8732,27.1844,25.6965,24.8343,26.4443,26.1963,26.7801,,,,,,,,,,,,,,,,,,,,,,,,,
24.1186,21.0441,23.0029,20.5253,18.3696,22.061,22.9338,20.9552,20.7189,17.2538,22.4406,23.3551,17.8918,18.4236,20.9172,,,,,,,,,,,,,,,,,,,,,,,,,
24.2589,24.5535,23.9531,25.1429,25.0491,24.695,25.3993,25.8947,25.8188,25.5887,25.2312,24.1986,21.1386,24.9798,23.5028,,,,,,,,,,,,,,,,,,,,,,,,,
23.9474,25.5623,24.9675,25.3513,25.1432,25.5667,26.8456,26.1811,26.4216,26.614,26.6955,26.0469,26.3159,26.5216,26.4195,,,,,,,,,,,,,,,,,,,,,,,,,
21.8504,21.2349,22.2507,20.9513,18.7322,16.1844,20.9824,21.4646,22.8439,18.3671,20.8895,21.8941,22.1989,22.5975,22.9388,,,,,,,,,,,,,,,,,,,,,,,,,
22.4654,20.564,19.0311,19.9219,17.4172,20.9569,18.9528,20.3033,19.4954,17.5907,21.4267,19.836,20.5499,18.6527,17.8294,,,,,,,,,,,,,,,,,,,,,,,,,
26.0539,26.0011,25.973,23.9463,25.3143,25.1285,25.0746,25.6132,25.8147,24.1273,26.0869,25.8372,26.248,26.2497,25.1537,,,,,,,,,,,,,,,,,,,,,,,,,
25.3328,26.5097,25.9706,25.1734,24.6577,25.3004,25.5926,22.1906,22.7999,23.2615,23.7813,24.8493,22.6653,23.65,23.6468,,,,,,,,,,,,,,,,,,,,,,,,,
20.4487,20.0708,20.1761,20.2815,18.9302,19.5957,20.4348,21.3174,20.9906,21.8428,20.8176,20.7577,19.5037,21.9585,20.5675,,,,,,,,,,,,,,,,,,,,,,,,,
21.3854,22.7715,21.9553,20.4126,21.0777,19.6651,21.6056,23.5296,19.7557,22.0089,21.8038,23.1532,22.3629,19.7537,24.456,,,,,,,,,,,,,,,,,,,,,,,,,
23.3179,23.9245,25.1724,23.0223,23.1832,23.1892,23.7682,23.2142,22.8928,22.6584,23.6423,23.072,23.2092,23.3148,23.2894,,,,,,,,,,,,,,,,,,,,,,,,,
23.5545,26.0908,25.6879,24.7021,23.0392,24.3801,23.0171,23.1636,24.4767,23.2006,23.1473,24.891,21.2809,24.2627,22.3068,,,,,,,,,,,,,,,,,,,,,,,,,
23.1232,19.0995,25.0023,20.834,23.1316,24.3518,14.6417,16.9464,19.6991,21.1749,20.1002,20.1764,22.116,21.728,20.9502,,,,,,,,,,,,,,,,,,,,,,,,,
17.6086,18.1596,18.2269,17.0077,17.1949,17.0153,17.5118,20.2711,18.3803,21.1032,21.4236,20.3275,16.3815,15.5246,18.5219,,,,,,,,,,,,,,,,,,,,,,,,,
27.0047,26.2413,27.0358,26.4784,26.7664,26.2109,27.4594,26.6164,26.1536,27.0946,26.7559,26.461,27.0217,26.5323,27.0002,,,,,,,,,,,,,,,,,,,,,,,,,
25.7844,23.6548,20.2397,25.6652,24.8522,23.7871,26.6457,24.1368,23.6517,23.4473,24.6496,24.9846,26.7645,23.8413,23.3707,,,,,,,,,,,,,,,,,,,,,,,,,
22.9388,21.528,23.6005,22.2382,22.9005,22.0391,22.7318,22.8572,18.329,22.4434,22.7151,22.5764,23.0863,22.7443,23.0383,,,,,,,,,,,,,,,,,,,,,,,,,
20.1613,21.3191,21.0168,17.3036,17.7386,17.5061,16.4599,17.4942,20.6494,21.444,22.3574,21.2966,16.7549,17.5801,15.4886,,,,,,,,,,,,,,,,,,,,,,,,,
25.0834,26.0066,25.5375,26.2624,25.52,25.4485,27.3092,26.1434,26.3404,26.5136,25.3601,26.6001,24.7247,25.1022,27.0385,,,,,,,,,,,,,,,,,,,,,,,,,
19.0415,21.9494,20.587,23.4683,23.3806,22.3091,22.2632,22.6946,23.7599,23.1574,23.7017,23.5532,19.2972,23.9378,20.3307,,,,,,,,,,,,,,,,,,,,,,,,,
18.2747,18.6923,20.0616,16.7664,14.9865,17.9502,19.1038,18.1285,17.3506,15.2186,15.9119,19.4258,17.0501,18.3668,17.6393,,,,,,,,,,,,,,,,,,,,,,,,,
18.5509,17.3975,19.4628,15.6617,20.2199,18.1334,20.088,17.6058,18.968,17.8554,18.0606,17.9785,17.541,16.7114,19.4093,,,,,,,,,,,,,,,,,,,,,,,,,
18.3234,20.0964,19.7653,21.3307,18.7614,18.1473,19.7419,18.5307,20.3737,22.2175,20.4564,20.0102,17.3471,20.0482,18.4625,,,,,,,,,,,,,,,,,,,,,,,,,
21.8657,20.7075,21.0239,20.9404,20.3331,20.1598,21.6389,18.6865,21.491,19.8821,20.1255,20.4438,20.6636,19.5076,20.437,,,,,,,,,,,,,,,,,,,,,,,,,
21.174,21.8436,22.4641,18.1925,17.9248,17.7672,20.8164,22.3901,21.1823,21.685,22.1579,22.0714,21.4963,21.1857,21.2502,,,,,,,,,,,,,,,,,,,,,,,,,
20.9884,20.5528,20.4488,17.9907,16.7664,19.6599,16.1954,15.7302,16.0683,17.8411,17.2584,20.4617,19.2182,16.3393,16.7304,,,,,,,,,,,,,,,,,,,,,,,,,
18.2242,18.5571,18.3996,20.2778,19.0177,18.9281,17.2376,18.8394,17.6998,16.0514,19.0972,17.9079,18.4387,20.1346,16.341,,,,,,,,,,,,,,,,,,,,,,,,,
17.739,20.4009,18.0075,17.9258,18.804,17.2674,19.1119,18.2447,17.6361,17.8439,17.4398,17.3039,18.6902,17.9168,17.9917,,,,,,,,,,,,,,,,,,,,,,,,,
19.3846,20.0516,17.6969,17.5972,17.1123,16.331,22.1822,18.8556,22.2561,16.4464,18.1316,17.2026,18.2859,17.7291,22.6175,,,,,,,,,,,,,,,,,,,,,,,,,
22.1694,22.7732,22.7451,16.1708,21.8071,21.9702,20.594,21.5341,20.8827,21.6896,23.9146,21.7944,21.7111,21.3776,21.3939,,,,,,,,,,,,,,,,,,,,,,,,,
24.1674,22.8445,24.5901,22.7597,22.537,22.7408,23.5728,21.9877,22.1018,23.2551,15.9907,24.4335,21.3141,20.9925,21.3097,,,,,,,,,,,,,,,,,,,,,,,,,
22.753,24.3593,23.1376,22.1637,22.3928,23.0238,24.7249,23.5202,23.3199,22.3786,23.3691,23.1291,23.101,23.0012,22.1352,,,,,,,,,,,,,,,,,,,,,,,,,
26.4565,24.8081,26.2458,24.489,24.0573,24.4454,25.8992,23.7409,24.4679,24.6906,25.5459,27.9087,26.3778,22.5621,24.4351,,,,,,,,,,,,,,,,,,,,,,,,,
24.9686,24.2641,24.7724,25.7636,24.6108,23.8659,23.6555,25.2957,25.4445,25.8944,25.7765,24.7206,24.4142,23.4428,25.0909,,,,,,,,,,,,,,,,,,,,,,,,,
28.1813,27.1407,27.0652,27.6414,27.8688,28.1124,29.0763,29.2335,29.271,29.0712,28.8501,27.9267,29.3843,28.8672,29.4835,,,,,,,,,,,,,,,,,,,,,,,,,
25.4347,26.2033,24.9688,26.269,26.2276,26.5336,27.9285,26.8674,25.9794,27.235,27.6095,27.6298,23.6865,24.2504,24.6481,,,,,,,,,,,,,,,,,,,,,,,,,
23.954,25.4082,25.4805,21.1792,21.7431,20.2201,23.2033,22.8284,23.8777,19.6133,22.9783,23.2078,23.7275,23.1084,23.0855,,,,,,,,,,,,,,,,,,,,,,,,,
17.3682,18.6182,17.1266,16.2782,16.651,17.5507,19.9833,19.2674,17.3745,17.3111,20.1657,20.0787,17.5386,17.1171,17.7953,,,,,,,,,,,,,,,,,,,,,,,,,
20.5883,20.8107,21.1458,20.7512,21.8153,17.2666,18.3994,20.3211,19.3969,20.3145,21.439,20.8839,18.6955,19.5229,19.1622,,,,,,,,,,,,,,,,,,,,,,,,,
18.6526,20.4179,18.1847,17.874,18.5483,16.4618,19.5831,16.2803,19.6613,17.7174,21.7295,21.0339,17.673,21.2922,21.0961,,,,,,,,,,,,,,,,,,,,,,,,,
21.1267,21.8644,20.8066,20.2582,17.0307,17.4925,20.4435,17.237,15.9945,20.277,17.0156,16.8367,17.7701,17.6393,20.2611,,,,,,,,,,,,,,,,,,,,,,,,,
21.4054,22.0986,16.9163,24.4961,23.8372,23.9119,24.3168,21.3737,22.8597,19.2408,19.7027,24.1253,23.023,22.7093,22.3922,,,,,,,,,,,,,,,,,,,,,,,,,
17.8928,19.6489,22.5875,18.9792,19.9617,19.5581,19.6814,19.8356,18.0371,20.5748,20.1934,18.486,19.0769,18.244,19.4977,,,,,,,,,,,,,,,,,,,,,,,,,
19.8849,17.0509,18.3993,18.7213,17.7032,20.1178,18.3485,16.5294,17.702,19.411,20.0084,16.4665,18.7568,17.3724,17.9423,,,,,,,,,,,,,,,,,,,,,,,,,
25.0937,24.0588,24.2357,23.2235,23.6037,23.8006,24.4736,24.3921,24.3488,24.3019,24.1793,23.2706,24.355,24.0387,25.9658,,,,,,,,,,,,,,,,,,,,,,,,,
19.8405,18.9363,23.747,21.5552,23.1667,23.7686,21.5269,19.3782,19.9226,20.0147,19.9502,23.9085,18.2466,20.7878,17.1548,,,,,,,,,,,,,,,,,,,,,,,,,
17.0121,22.5892,21.379,21.9774,21.4735,21.1744,17.6811,20.6692,17.8708,19.7226,21.2331,21.1364,19.0772,17.7456,22.5746,,,,,,,,,,,,,,,,,,,,,,,,,
23.1418,23.7361,22.7126,21.9978,22.4157,22.2543,22.0369,23.6684,24.0756,22.3826,24.7091,23.4899,23.6781,24.9463,23.0629,,,,,,,,,,,,,,,,,,,,,,,,,
18.3169,18.5877,20.6091,18.1337,15.9656,16.9391,18.3506,17.8179,17.7287,19.5328,17.6227,21.7169,17.8443,18.6274,17.7013,,,,,,,,,,,,,,,,,,,,,,,,,
18.333,18.3281,18.0461,15.503,18.5672,18.3894,24.5787,18.5698,25.2224,16.308,16.7988,18.8394,18.0001,25.6227,23.4628,,,,,,,,,,,,,,,,,,,,,,,,,
21.8516,22.773,22.3732,20.6322,21.2633,21.9593,17.6383,18.4151,18.2746,16.918,15.4012,18.1872,18.0912,15.9577,18.334,,,,,,,,,,,,,,,,,,,,,,,,,
17.9847,17.8216,17.8771,20.9836,17.358,20.0483,19.884,19.0843,16.3242,18.2514,19.8636,20.9879,18.2437,18.9216,17.8125,,,,,,,,,,,,,,,,,,,,,,,,,
25.8921,24.1521,25.1567,28.4832,28.3375,27.0387,25.0564,26.962,26.0897,27.0193,23.5725,27.4026,20.69,22.3033,26.2419,,,,,,,,,,,,,,,,,,,,,,,,,
