2A,3A,4A,5A,6A,7A,8A,9A,10A,1B,2B,3B,4B,5B,6B,7B,8B,9B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7878643.483,2734472.884,24820890.69,28410304.85,0,0,0,0,0,0,7313632.313,61854803.43,8996936.016
0,518524.6523,0,0,0,2098708.238,0,400301.1563,7290838.805,0,0,0,0,0,0,2161197.438,0,2899550.563
0,0,0,0,0,0,0,0,1008678.57,0,0,0,0,0,0,94714.60547,0,94714.60547
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44460353.63,0,0
0,773595,1295760.891,0,428137.9531,1253612.424,401956.5625,1740338.526,4599351.768,0,0,0,0,0,0,2131058.5,1551239.951,2551703.398
4144989.281,6452192.016,3975094.625,4486048.375,0,0,0,1118766.406,1645169.25,0,0,0,0,0,0,1124408.5,2148900.313,3059263.5
0,0,0,0,0,0,0,3123669.125,1176253.75,0,0,0,0,0,0,1361303.203,569009.1563,2153597.25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793318.1875,0,0,0,0,0,0,0,2805086.656,0,0,0,0,0,0,491427.6406,0,1818211.469
0,0,0,0,0,2244417.823,0,2320267.773,2282342.798,0,0,0,0,0,0,1369912.344,1683788.656,1335676.523
0,657313.1563,1855870.594,3230337.875,1972253.625,7289985.49,0,261375.4766,3688155.163,0,0,0,0,0,0,1702442.414,1023158.072,5462827.563
8076655.508,9956478.336,6154021,6012238.375,12913743.19,9456719.5,0,0,3194934.5,0,0,0,0,0,0,6547055.047,0,27727946.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7593531.063,0,0
778335.4844,3498622.75,1937687.781,2798888.344,1369812.406,5305500.277,0,0,7777894.75,0,0,0,0,0,0,2087775.656,2593079.66,3822614.344
0,24034603.45,0,22907852.52,0,28672752.79,0,8522818.286,13185504.27,0,0,0,0,0,0,8967136.508,15723990.69,19595699.59
0,0,0,1953529.219,0,3465941.703,0,0,0,0,0,0,0,0,0,2267539.266,0,0
0,0,0,0,0,0,0,12523023,0,0,0,0,0,0,0,2968010.75,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115847.555,0,0
0,0,0,0,0,410024.0859,836167.9688,962289.1536,1640675.406,0,0,0,0,0,0,160270.4414,1344746.087,2529221.732
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576953.844,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182060.5469,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75339.45703,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705262.235,0,0,0,2705262.235,2705262.235,316534.8828,827321.0547,6971930.766,0,0,0,0,0,0,504009.1523,1756047.711,1549306.656
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6619560.875,0,2525130.786,2112919.802,0,0,0,0,0,0,3502854.563,4517503.699,4174224.375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9766178.125,0,0
0,0,0,0,0,4070099.63,3297768.563,1281643.285,268351.7813,0,0,0,0,0,0,3969555.125,6072669.5,2628961.375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669162.0938,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24086047.33,34000601.89,18437570.42,33276581.6,19485368.62,91180849.93,26295332.35,101320486.5,211527994.1,0,0,0,0,0,0,34228611.44,159433408.2,95444097.42
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063751.156,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064871.438,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614404.4063,0,0
0,0,295579.1641,0,295579.1641,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2852632.781,0,0,0,0,0,5127131.875,3263102.344,0,0,0,0,0,0,1714853.563,3845987.016,9505562.539
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15012963.97,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3474282.75,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307399.9688,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180769.313,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1315884.324,0,7119719.433,0,8678798.5,0,3752534.906,14731660,0,0,0,0,0,0,2216709.477,1713010.422,885759.8516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020797.332,0,0
0,0,0,0,0,0,0,220942.7637,879119.4219,0,0,0,0,0,0,617852.3906,695433.4531,928630.2371
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7031642.75,0,0
0,0,0,0,0,0,0,712655.6895,1958927.396,0,0,0,0,0,0,1649720.438,1804198.542,1097364.447
0,0,821054.75,0,0,5523550.344,8109676.047,0,0,0,0,0,0,0,0,4099724.938,0,1061707.688
0,1602182.154,0,0,673355.9063,1619429.207,0,1199242.461,3573766.219,0,0,0,0,0,0,764156.6523,1748234.734,2128331.344
0,0,0,0,685551.6133,1043937.711,0,0,871501.8594,0,0,0,0,0,0,979262.9688,0,2041054.125
0,1021201.508,0,1642633.176,2105173.129,617599.3438,672578.1953,1641161.402,3798085.476,0,0,0,0,0,0,924820.6172,4404648.391,1315980.148
0,3248381.313,2706323.688,0,3085717.75,2711383.188,1779812.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1440309.867,1440309.867,0,0,0,0,0,0,190285.7031,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353962.5469,0,0
0,376009.7969,0,0,459023.4375,542037.0781,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553501.1875,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498311.7031,0,0
0,1326230.625,0,0,0,2737459.891,0,859840.9063,1747766.49,0,0,0,0,0,0,339867.625,0,2433047.137
0,0,0,0,0,1319096.406,1670245.992,0,0,0,0,0,0,0,0,1073255.719,0,5124692.824
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19637425.34,0,19637425.34
0,0,0,0,0,2752953.698,0,150379.2734,6201605.663,0,0,0,0,0,0,1950056.492,375041.6563,1901589.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410021.3359,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622310.594,0,1622310.594
0,2146199.484,0,0,0,2800109.297,0,0,3803441.406,0,0,0,0,0,0,2215490.063,1939666.781,0
0,0,0,0,0,0,0,0,2395906.375,0,0,0,0,0,0,1822632.406,0,2404576.703
1024704.703,0,0,0,0,2131297.711,0,0,0,0,0,0,0,0,0,1305066.354,310163.3203,2299969.387
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3933434.83,0,0,0,0,0,0,0,0,0,0,869374,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127734.688,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152729.2344,0
0,0,0,642617.4531,0,0,0,0,0,0,0,0,0,0,0,0,2957182.094,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4422943.781,0
1365323.324,0,1365323.324,1365323.324,552249.5625,1764524.313,931195.9297,1193324,2385322.813,0,0,0,0,0,0,0,3200058.859,0
0,0,0,0,0,0,0,826685.125,1998745.648,0,0,0,0,0,0,0,870370.9531,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2729722.094,0
0,0,0,0,0,0,0,1973792.313,4833399.313,0,0,0,0,0,0,0,1844438.609,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297754.414,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,137234.2344,0,1188558.098,1826368.328,1036454.568,0,163431.2163,2779302.141,0,0,0,0,0,0,0,403598.7246,920525.9087
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774200.8125,2313338.406
0,0,0,0,0,0,1164714,1098723.578,1032733.156,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2348617.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403474.7109,403474.7109
0,0,0,0,0,0,0,5607630.438,5607630.438,0,0,0,0,0,0,0,1860334.432,1180503.814
0,0,0,0,0,0,0,2433494.688,0,0,0,0,0,0,0,0,920504.1406,1540846.094
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,934125.4375,0,613760.3164,293395.1953,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3209110.219,815624.7656,2012367.492,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,870789.5,2941000.703,1625911.734,0,0,0,0,0,0,0,1181109.25,1570376.637
0,0,0,0,0,0,0,506659.1563,1368047.234,0,0,0,0,0,0,0,371470.9063,0
0,0,0,0,0,0,0,0,4069297.617,0,0,0,0,0,0,0,121199.6328,1247085.804
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2071976.844,0,0,0,0,0,0,0,0,0
0,3828481.969,0,2864427.375,2950125.313,0,0,0,0,0,0,0,0,0,0,0,294751.0977,1146686.766
0,0,0,0,0,0,0,1713113.563,2673851.13,0,0,0,0,0,0,0,1206139,0
0,0,0,0,0,0,0,4572677.516,4572677.516,0,0,0,0,0,0,0,1387065.781,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,595289.7539,2044492.578,0,0,0,0,0,0,0,719553.9844,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231854.1641,231854.1641
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434376.8457,949092.7397
0,0,0,0,0,0,0,1807471.563,1447950.805,0,0,0,0,0,0,0,3314874.625,2580900.344
3347245.125,4988387.5,2232339.063,3134967.418,3315129.875,5131344.016,1348370.625,0,3023255.375,0,0,0,0,0,0,0,11396636.38,8351262.641
0,0,0,0,3023318.191,0,0,1441691.773,4604944.609,0,0,0,0,0,0,0,1422232.938,985939.4844
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,894342.6172,1339907.5,0,0,0,0,0,0,0,0,1050712.281,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4697122.375,0
0,0,0,0,0,0,0,904363.4258,4577221.854,0,0,0,0,0,0,0,342578.582,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1900669.195,326002.8906,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184333.7031,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412546.875,0
0,0,0,0,0,1412362.469,0,0,4079295.516,0,0,0,0,0,0,0,2346252.203,0
0,0,0,0,0,0,0,2028993.094,4534266.156,0,0,0,0,0,0,0,1140775.141,723929.0469
0,3992360.43,0,0,0,0,0,2923439.402,0,0,0,0,0,0,0,0,699088.6328,0
0,0,0,0,0,0,0,830063.4063,0,0,0,0,0,0,0,0,282473.5156,747263.7891
0,3045978.459,0,4134119.375,3045978.459,0,2636712.888,0,2367103.115,0,0,0,0,0,0,0,2629888.172,2629888.172
12775837.07,0,8287516,12775837.07,0,15996928.88,5496667.625,18020767.81,16077305.03,0,0,0,0,0,0,0,6861532.543,14055200.75
0,0,0,0,0,2019999.938,521421.25,1270710.594,0,0,0,0,0,0,0,0,2015029.375,4102870.563
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,413980.9375,764315.5469,0,0,1939443.346,0,0,0,0,0,0,0,484512.3516,1419649.177
0,0,0,0,0,0,0,0,39148378.6,0,0,0,0,0,0,0,9223554.224,0
0,0,0,0,0,2652702.328,0,2793671.906,0,0,0,0,0,0,0,0,2521722.547,3723672.5
0,0,0,0,0,0,0,0,2321629.391,0,0,0,0,0,0,0,961677.0938,0
0,0,0,0,0,1776590.203,0,1332612.797,472318.8125,0,0,0,0,0,0,0,1004239.268,1587705.145
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3205403.469,0
0,0,0,0,2067161.625,1026341.736,688811.6563,619349.6719,3264246.096,0,0,0,0,0,0,0,1462040.531,2817703.492
0,0,0,2527652.541,0,1529804.813,0,733217.651,5319935.159,0,0,0,0,0,0,0,2989287.023,416819.2236
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,629586.9688,448508.2188,358393.2344,813266.5352,862980.8906,0,2562828.688,1496471.333,0,0,0,0,0,0,0,1790481.688,579491.3135
0,1863338.604,0,0,2031669.555,2301329.938,569657.7031,1710103.531,7045875.26,0,0,0,0,0,0,0,4441947.25,4881948.938
0,2001311.906,1765128.188,2684915.438,5999117.969,8752492.375,0,0,3801863.547,0,0,0,0,0,0,0,3280106.813,3960258.375
0,0,0,0,2273756.531,2349067.906,0,4275331.813,15544734.14,0,0,0,0,0,0,0,2198444.969,0
0,0,0,0,1272535.813,1616624.5,0,167593.7422,1786237.964,0,0,0,0,0,0,0,1668270.5,3777770.875
0,0,0,0,3534496.734,7729914.152,0,10080782.32,372232.8867,0,0,0,0,0,0,0,220436.3086,0
5029110.068,0,0,0,0,0,0,0,5029110.068,0,0,0,0,0,0,0,956544.7578,1501638.695
0,0,0,1722653.627,259647.6611,3579983.75,0,1427275.281,1623707.816,0,0,0,0,0,0,0,652533.5273,235367.6055
0,0,0,0,0,0,2645440.578,2762846.367,2165853.391,0,0,0,0,0,0,0,4606131.438,1819721.969
0,0,0,0,0,728539.0313,0,0,1137367.086,0,0,0,0,0,0,0,838918,1815574.695
0,0,0,0,0,0,3587312.508,1344114.813,3564345.708,0,0,0,0,0,0,0,1745170.25,0
2335904.452,2335904.452,0,0,0,1929835.063,0,0,2741973.841,0,0,0,0,0,0,0,1130091.148,3518073.563
0,0,0,0,0,0,0,0,1523521.023,0,0,0,0,0,0,0,952539.375,224451.2051
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928082.8438,0
0,0,0,1073375.375,1592880.471,1609577.813,0,0,2926305.223,0,0,0,0,0,0,0,2349977.168,2296783.79
0,0,0,0,0,2776925.084,0,1735373.355,4827143.323,0,0,0,0,0,0,0,2345876.438,3092154.953
0,0,0,0,0,0,0,3284153.742,1362212.754,0,0,0,0,0,0,0,2225030.109,1634799.789
0,1570824.25,0,0,1731732.406,1409916.094,0,0,1570824.25,0,0,0,0,0,0,0,840710.0313,3001775.539
0,0,0,630653.918,1254673.044,2585223.793,1321005.922,7427586.45,0,0,0,0,0,0,0,0,4151854.346,4154291.297
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3177176.422,0,2944228.844,3410124,0,0,0,0,0,0,0,1381399.875,0
0,2548724.395,0,0,0,0,0,0,2548724.395,0,0,0,0,0,0,0,3321528.578,34781871.06
0,1138930.25,0,0,1511491.063,0,0,0,5401376.516,0,0,0,0,0,0,0,2417241.25,4092897.359
0,2206144.656,987838.7813,4277165.706,2234698.463,0,0,3410073.191,12547073.44,0,0,0,0,0,0,0,1956931.703,1586898.229
0,0,0,0,0,2920621.604,3071610.906,3648698.391,2041555.516,0,0,0,0,0,0,0,1764534.59,1587630.631
0,0,0,0,1238104.266,0,0,2301569.503,5450538.891,0,0,0,0,0,0,0,3746727.164,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692602.406,0,0,0,4243322.031,1979844.5,0,1585241.613,2285596.531,0,0,0,0,0,0,0,2190678.242,4898364.906
0,1728118.406,0,0,0,1936469.781,0,1805265.344,3108881.839,0,0,0,0,0,0,0,1452935.125,648097.2813
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2378467.438,0
0,0,0,0,0,0,0,0,1834965.594,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2675337.383,1324094.125,0,0,0,0,0,0,0,2838308.125,2019602.766
0,0,0,0,0,839033,0,1369613.375,0,0,0,0,0,0,0,0,771979.5625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1661646.391,0,0,0,0,0,0,1263330.649,0,0,0,0,0,0,0,1870485.813,1870485.813
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192622.5156,966318.6172
0,0,0,0,0,0,0,24302312.16,21557277.25,0,0,0,0,0,0,0,82112122.71,0
0,0,2431374.443,0,0,12794914.99,0,11629160.16,19196150.22,0,0,0,0,0,0,0,23033589.27,26156801.57
0,0,0,0,0,1887007.703,0,3775792.938,11047003.45,0,0,0,0,0,0,0,1450092.453,1108144.375
0,0,0,0,0,0,0,4747423.043,16028661.56,0,0,0,0,0,0,0,193902.0742,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989380.813,2996788.25
0,1551449.938,0,0,583468.0625,978764.8281,0,1113783.574,3529783.286,0,0,0,0,0,0,0,2864305.266,2112331.797
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119468.797,0
0,0,0,0,0,0,0,0,4158482.536,0,0,0,0,0,0,0,547326,0
0,0,0,0,0,1557580.125,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1142475.5,3750748.55,2025154.695,8084615.456,0,0,0,0,0,0,0,2028790.266,2028790.266
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611826.5801,0
0,0,0,0,0,2267656.781,0,3494544.719,1392890.971,0,0,0,0,0,0,0,476785.4063,4851353.188
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533677.6016,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271332.094,1542838.727,0,22436104.75,0,0,0,912431.5156,10941959.26,0,0,0,0,0,0,0,757083.6953,2763180.645
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2052422.875,0
0,0,0,0,0,1289906.75,0,1468286.688,0,0,0,0,0,0,0,0,5210205.438,4468553.563
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168813.406,1340156.25
0,0,0,0,0,460051.8047,0,1264378.813,2172996.518,0,0,0,0,0,0,0,2196240.625,1856519.125
0,0,1542933.688,0,3098365,3606053.563,0,0,12407377.75,0,0,0,0,0,0,0,5440876.359,7093086.734
0,1785452.391,1813664.719,1933271.547,0,0,4609480.375,6401294.063,24188369.88,0,0,0,0,0,0,0,3425448.526,5051984.895
0,0,0,0,1410026.816,2263802.484,0,0,6321111.146,0,0,0,0,0,0,0,2106775.688,2197325.698
677451.3125,2157486.477,3158113.283,0,0,0,0,986731.7995,8810783.542,0,0,0,0,0,0,0,2213341.13,1892103.625
3381123.568,5861784.245,1219279.469,0,0,0,0,366099.5107,4902417.648,0,0,0,0,0,0,0,296218.6094,3351624.316
0,0,0,0,0,1003436.344,26489745.69,9732222.579,1703485.703,0,0,0,0,0,0,0,3683224.5,0
0,0,0,0,0,0,0,289252.125,1303162.125,0,0,0,0,0,0,0,241069.2461,0
0,0,2361384.09,0,0,0,766791.125,2060560.984,4256800.161,0,0,0,0,0,0,0,2231111.75,2532767.117
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465932.6563,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,620753.4219,416145.4531,518449.4375,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1739069.439,0,0,0,0,0,0,0,1780184.891,1780184.891
0,0,0,0,0,0,0,558433.7188,2120654.688,0,0,0,0,0,0,0,100262.4385,100262.4385
0,0,0,0,0,0,421164.0742,1206247.734,1939117.938,0,0,0,0,0,0,0,574445.8516,0
0,0,0,0,8518517.172,0,0,5816442.344,11220592,0,0,0,0,0,0,0,782803.6406,1440598.734
0,0,0,0,0,448591.9375,0,649932.3047,3153575.578,0,0,0,0,0,0,0,452234.5469,452234.5469
0,0,0,0,735643.6563,697631.5938,0,0,0,0,0,0,0,0,0,0,114581.2695,0
0,0,0,0,0,3275800.195,1666392.844,2732346.328,4054033.875,0,0,0,0,0,0,0,7870493.625,2245032.789
0,14466256.98,0,0,0,0,0,2407478.938,3796127.536,0,0,0,0,0,0,0,1154597,0
0,0,0,0,0,0,0,0,2329181.5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7202943.9,10445434.25,0,0,0,0,0,0,0,5352182.316,3334465.885
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744620.195,0
0,0,0,0,0,0,0,1258548.148,7622383.536,0,0,0,0,0,0,0,3750597.742,3957849.62
0,0,0,0,0,0,0,85218.82813,1354443.055,0,0,0,0,0,0,0,0,0
13246848.66,9032067.41,9403515.672,11805908.25,9059861.594,2025768.688,0,587628.4531,5051285.688,0,0,0,0,0,0,0,1897289.563,0
0,0,0,0,0,0,0,0,6807303.18,0,0,0,0,0,0,0,1108187.781,1108187.781
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938224.6563,0
3648276.109,3041973.563,3535810.844,6335394.797,0,10784618.56,2243912.563,2318596.651,5275390.576,0,0,0,0,0,0,0,639877.3711,2285539.97
0,2638328.703,0,0,0,0,0,2019850.99,3167893.401,0,0,0,0,0,0,0,1204461.82,395677.0117
1450891.695,1173378.325,369617.5347,735835.0996,841339.8633,3162807.727,0,1238688.381,16329903.19,0,0,0,0,0,0,0,820488.043,383131.334
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302266.534,0
0,0,0,0,0,0,0,183798.2109,854737.0469,0,0,0,0,0,0,0,214034.0156,206785.0781
0,0,0,0,0,0,0,860785.0156,1704434.809,0,0,0,0,0,0,0,1778972.063,1274121.938
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547126.9844,0
0,0,0,0,0,766696.0313,0,1684097.031,5889563.449,0,0,0,0,0,0,0,532425.9785,477657.9648
2200291.766,1033656.148,0,0,0,263143.3047,0,817017.125,1042051.26,0,0,0,0,0,0,0,762881.5313,1917739.656
3787859.469,6418432.125,3045057.328,5088764.813,4906162.188,2451582.625,0,4417572.739,5225150.625,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013093.25,543328.2656
0,0,0,454030.7188,0,1576242.813,3990656.453,2102936.5,75434945.92,0,0,0,0,0,0,0,1317201.813,6321765.133
0,0,0,0,0,0,1212229.914,276783.0703,2037256,0,0,0,0,0,0,0,751115.2344,751115.2344
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092313,44740.76953
0,0,0,0,0,0,0,0,3624914.594,0,0,0,0,0,0,0,2009142.219,0
0,0,0,0,0,0,0,3618440.813,1053441.625,0,0,0,0,0,0,0,1363487.688,1617858.422
0,0,0,0,2723310.01,1498196.625,0,2880669.125,3791064.281,0,0,0,0,0,0,0,2194528.281,1464685.844
0,0,0,0,0,1045550.172,0,0,0,0,0,0,0,0,0,0,408131.8906,850587.1104
0,0,0,0,0,896941.0488,0,1598821.516,6029581.445,0,0,0,0,0,0,0,1135321.344,0
0,0,0,0,0,0,0,10732794.27,533004.3281,0,0,0,0,0,0,0,595096.5625,3021662.405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254405.4883,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4782307.094,0
0,0,0,0,248071.2578,271841.8008,0,742161.418,2631696.307,0,0,0,0,0,0,0,1260115.688,985945.8945
0,0,0,0,0,0,0,248203.75,1942208.547,0,0,0,0,0,0,0,228867.0059,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2459184.5,0,0,0,3371506.313,0,0,4860213.141,0,0,0,0,0,0,0,3249772.5,2667456.625
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595857.063,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670923,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,557695.5547,0,0,0,0,0,0,0,418519.9922,0
0,0,4604365.875,0,0,0,0,317260.5898,4208737.055,0,0,0,0,0,0,0,1915174.123,432709.001
0,0,0,0,727920.7852,1059094.231,0,716576.4375,1732785.469,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1077758.734,0,0,0,0,0,0,0,1473185.438,1160546.656
10856338.5,0,0,24975816.79,0,37120460.45,12327901.54,31583745.68,90173490.76,0,0,0,0,0,0,0,37203315.83,25033187.7
0,0,0,0,0,352348.6016,0,616060.8438,3759838.01,0,0,0,0,0,0,0,593944.25,593944.25
0,0,0,0,0,0,0,3224069.063,1889674.555,0,0,0,0,0,0,0,1946346.219,0
156345.3594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96244.07422,96244.07422
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,629933.6719,629933.6719,0,0,0,0,0,0,0,0,420012.5625,514001.5938
0,0,0,0,0,0,0,0,2724980,0,0,0,0,0,0,0,689464.7813,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904597.845,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249451.6719,0
0,0,0,0,1369547.25,1503286.203,0,0,4410251.5,0,0,0,0,0,0,0,1036678.656,1222040.875
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3148330.281,3674198.281
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780486.406,0
0,0,0,0,0,0,0,0,615715.4063,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82784.69336,0
0,0,0,0,0,0,0,0,3090052.578,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2359091.809,1906381.031,2811802.586,0,0,0,0,0,0,0,1479046.938,2680227.484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
