Intensity Rep #1,Intensity L Rep #1,Intensity H Rep #1,Intensity Rep #2,Intensity L Rep #2,Intensity H Rep #2,Intensity Rep #3,Intensity L Rep #3,Intensity H Rep #3
61047000,34651000,26396000,104940000,48277000,56668000,131760000,63613000,68151000
351440000,145910000,205530000,144630000,98198000,46437000,157830000,85887000,71938000
171650000,140010000,31632000,73742000,44968000,28774000,48947000,33416000,15531000
316870000,202180000,114700000,430710000,265790000,164920000,312410000,218270000,94147000
557030000,328290000,228730000,545920000,378550000,167360000,305460000,188760000,116700000
51123000,16390000,34733000,18235000,10826000,7409000,93127000,43500000,49626000
579990000,291170000,288830000,788890000,432610000,356280000,596360000,363530000,232830000
15254000000,6678300000,8575600000,11768000000,5114900000,6653100000,8568900000,3738800000,4830100000
538990000,242690000,296300000,607860000,227010000,380850000,325030000,145100000,179940000
2081000000,918170000,1162800000,1942500000,728810000,1213700000,1274500000,721650000,552870000
111750000,56683000,55068000,88713000,51260000,37453000,77404000,46914000,30490000
475160000,276320000,198840000,313830000,188980000,124850000,513430000,291410000,222010000
731560000,406920000,324640000,1103700000,605720000,497940000,1078100000,612670000,465460000
178720000,129580000,49141000,125860000,85951000,39907000,45500000,29317000,16183000
1227200000,911800000,315390000,1351300000,957390000,393920000,1252400000,910630000,341820000
2760300000,1843200000,917100000,1836700000,1247000000,589700000,1469800000,986810000,482970000
410960000,189880000,221080000,366490000,125880000,240610000,60156000,11508000,48647000
4833700000,2727000000,2106600000,5711500000,2998000000,2713500000,4120800000,2051800000,2069000000
68832000,49949000,18883000,161700000,87097000,74601000,96026000,52525000,43501000
582990000,329670000,253320000,682690000,347630000,335060000,385390000,212300000,173080000
24989000,13966000,11023000,30314000,19281000,11033000,37677000,16371000,21306000
89798000,56358000,33440000,108100000,88569000,19536000,400620000,253870000,146750000
398190000,231580000,166610000,487700000,282780000,204920000,450950000,239400000,211560000
176580000,143460000,33119000,308730000,197180000,111560000,76680000,60403000,16277000
21890000,12050000,9840700,12474000,7264600,5209300,7752800,4779300,2973500
278370000,189610000,88759000,182190000,115130000,67052000,189880000,103530000,86356000
1618600000,1074400000,544150000,1697400000,1133300000,564090000,1222400000,822540000,399900000
223190000,116440000,106750000,297930000,165480000,132450000,519000000,269360000,249640000
1413400000,482950000,930460000,1186500000,354620000,831910000,1793500000,593050000,1200400000
73419000,20182000,53238000,81682000,24543000,57139000,94585000,22510000,72075000
568380000,296130000,272250000,708210000,361560000,346650000,406320000,188390000,217920000
66711000,53851000,12860000,73373000,41270000,32103000,28279000,17438000,10841000
18296000,7207500,11089000,13624000,7935000,5689300,0,0,0
912050000,648220000,263830000,1000600000,705660000,294920000,879640000,650630000,229010000
1063400000,502770000,560660000,1628300000,742740000,885550000,1301800000,548480000,753310000
236950000,103180000,133770000,324270000,146560000,177710000,178170000,83302000,94866000
590090000,398670000,191410000,497380000,312800000,184570000,617970000,395180000,222780000
1292400000,887710000,404660000,1715000000,1198900000,516080000,1051400000,663920000,387450000
65241000,39686000,25554000,202890000,138560000,64324000,174150000,112920000,61230000
5276500000,3290100000,1986400000,5715700000,3590700000,2125000000,4414000000,2562800000,1851300000
1157700000,699150000,458520000,1130100000,682000000,448060000,703720000,463870000,239850000
378720000,253890000,124830000,470450000,296820000,173640000,340100000,219710000,120400000
2112800000,1379700000,733120000,2244100000,1455300000,788740000,1702000000,1054600000,647420000
8671700000,5544000000,3127700000,8611500000,5578300000,3033200000,7352300000,4682500000,2669900000
94961000,51043000,43918000,33170000,24469000,8700600,22138000,16008000,6129800
14178000,10477000,3701000,20640000,20640000,0,4997600,3658600,1339000
221150000,130120000,91029000,324930000,182080000,142860000,148940000,78410000,70534000
407820000,267210000,140610000,56598000,39291000,17307000,437450000,289900000,147550000
43988000,34294000,9694100,6822000,5232200,1589700,62764000,42537000,20227000
552090000,366350000,185740000,483900000,323420000,160480000,360970000,233390000,127580000
441210000,289780000,151430000,343640000,215980000,127670000,410400000,275400000,134990000
710450000,443940000,266500000,683340000,400570000,282780000,741220000,492640000,248590000
61654000,42087000,19566000,223440000,173880000,49560000,80050000,55616000,24434000
2123200000,1380800000,742400000,1683300000,1042600000,640680000,1339700000,819020000,520640000
930930000,621590000,309340000,742910000,465230000,277690000,694090000,455600000,238490000
249300000,180700000,68602000,243910000,170400000,73510000,271330000,187570000,83755000
781990000,525730000,256250000,837830000,545150000,292680000,810810000,531000000,279810000
289030000,194940000,94091000,81409000,62753000,18657000,81480000,60119000,21360000
468600000,285370000,183230000,219420000,143960000,75457000,411820000,239910000,171910000
330210000,182210000,148000000,436200000,234430000,201780000,284810000,170360000,114450000
273250000,81398000,191850000,225620000,29006000,196610000,243270000,54480000,188790000
101310000,69685000,31620000,72770000,50850000,21921000,38258000,20793000,17465000
312800000,190500000,122300000,381110000,246340000,134770000,377900000,222080000,155820000
5568500000,3604200000,1964200000,4733100000,2945700000,1787400000,4973800000,3349000000,1624800000
996740000,593070000,403670000,238040000,132500000,105540000,850390000,492570000,357830000
252340000,134720000,117620000,46816000,25592000,21223000,61829000,37226000,24603000
444450000,299050000,145400000,614700000,437970000,176730000,280290000,212450000,67842000
1218100000,756120000,461960000,999660000,638060000,361600000,1070300000,721620000,348680000
1234100000,677870000,556230000,2198900000,1126100000,1072800000,1602200000,844050000,758130000
804880000,471320000,333570000,554740000,313480000,241250000,479410000,271180000,208230000
140930000,104370000,36562000,99139000,64516000,34622000,198200000,119130000,79073000
4495000000,2922700000,1572200000,4143100000,2601000000,1542200000,2980600000,1821200000,1159400000
330840000,213660000,117180000,91887000,64758000,27129000,135620000,86890000,48729000
255410000,159350000,96068000,360870000,212260000,148620000,372270000,220010000,152260000
24393000,10055000,14338000,11496000,5567500,5928300,36279000,12575000,23705000
35001000,35001000,0,66360000,53026000,13333000,70306000,53084000,17222000
984700000,616460000,368240000,1229300000,789250000,440080000,639780000,441210000,198570000
2935800000,1694400000,1241400000,3083400000,1771900000,1311400000,1920700000,1146700000,773980000
102050000,92099000,9949000,109500000,106110000,3385200,86624000,65761000,20863000
2874800000,1648100000,1226700000,2401300000,1503200000,898060000,2274900000,1298100000,976720000
355420000,267900000,87520000,396970000,314940000,82026000,119340000,90994000,28344000
41295000,23699000,17596000,58132000,23890000,34241000,0,0,0
19360000,14035000,5324600,33129000,26570000,6559300,63917000,26766000,37152000
49829000,27587000,22243000,34015000,22831000,11184000,43352000,33334000,10017000
97626000,73047000,24579000,189080000,141790000,47291000,179500000,112910000,66594000
91475000,59923000,31552000,271590000,175050000,96537000,90100000,71083000,19016000
120730000,85881000,34853000,273110000,170390000,102730000,138300000,88402000,49895000
1616900000,1534200000,82703000,802480000,788590000,13896000,1020100000,999670000,20411000
356940000,347600000,9339000,638840000,630050000,8783100,467630000,459130000,8500000
58504000,37073000,21431000,59943000,38773000,21170000,54604000,35535000,19069000
111200000,72827000,38377000,117000000,87967000,29036000,117340000,87230000,30113000
105300000,76490000,28809000,97078000,68012000,29066000,123910000,76401000,47506000
1514100000,935160000,578920000,1303900000,776510000,527380000,1106700000,662800000,443910000
166810000,112900000,53917000,49707000,35125000,14582000,76250000,51623000,24628000
34026000,21136000,12890000,23422000,13379000,10042000,0,0,0
53586000,22275000,31310000,137670000,100780000,36888000,0,0,0
669160000,435180000,233980000,534350000,313380000,220960000,496480000,292820000,203670000
80071000,52037000,28034000,26226000,18519000,7707000,20802000,14627000,6175500
329570000,247610000,81953000,181230000,142360000,38870000,140260000,100140000,40120000
413480000,243620000,169860000,242000000,151660000,90346000,208790000,122250000,86543000
25297000,16078000,9219200,30898000,21833000,9065600,0,0,0
100660000,48497000,52168000,128360000,78090000,50272000,132570000,69212000,63354000
768340000,466330000,302010000,563810000,293670000,270150000,116850000,75826000,41024000
614440000,368770000,245660000,560930000,354690000,206240000,637360000,380120000,257240000
4957200000,2770400000,2186800000,4414200000,2372300000,2041900000,3788800000,2088000000,1700800000
50833000,23165000,27668000,28771000,0,28771000,75436000,38431000,37006000
100680000,56878000,43805000,52298000,29066000,23231000,46566000,19501000,27064000
93784000,49009000,44775000,38779000,16775000,22004000,79787000,39133000,40653000
425350000,238340000,187000000,622600000,358490000,264110000,544050000,306960000,237090000
116580000,64516000,52066000,36812000,18680000,18132000,49600000,30019000,19580000
355500000,219590000,135910000,260060000,148840000,111220000,239620000,157540000,82077000
9404600000,6428100000,2976500000,9140000000,6318600000,2821400000,7819200000,5320300000,2498900000
29400000,18766000,10634000,15127000,9096400,6030800,13940000,8063100,5876400
85266000,52707000,32559000,73052000,41017000,32035000,54652000,34770000,19882000
390950000,244070000,146880000,408210000,242350000,165850000,361040000,231470000,129570000
1835400000,1080700000,754690000,2452400000,1455300000,997140000,1492600000,850310000,642330000
42119000,23904000,18215000,52743000,33474000,19269000,54768000,34700000,20067000
1112400000,454990000,657410000,1125200000,456130000,669100000,807350000,259370000,547980000
459280000,319210000,140070000,338170000,235310000,102850000,335270000,214850000,120430000
33728000000,21295000000,12433000000,35695000000,22235000000,13460000000,34185000000,21630000000,12555000000
83204000,60910000,22295000,56879000,44381000,12498000,0,0,0
5925200000,3713400000,2211800000,8133800000,4979800000,3153900000,5943900000,3542500000,2401400000
507460000,288020000,219450000,228670000,129210000,99462000,232490000,111060000,121430000
44653000000,6599000000,38054000000,39027000000,5473900000,33553000000,35305000000,5317500000,29988000000
11477000000,1855500000,9621800000,11119000000,1937600000,9181400000,9804600000,1681000000,8123600000
62787000,10138000,52649000,37049000,3934100,33115000,78061000,5396300,72665000
455790000,188810000,266990000,1038400000,429850000,608570000,416370000,178640000,237730000
591960000,256010000,335960000,501650000,276650000,224990000,352260000,163000000,189260000
5259500000,1591100000,3668400000,4295500000,1444300000,2851200000,4759500000,1536100000,3223400000
6798400000,2364700000,4433600000,6146000000,2158500000,3987500000,6285100000,2134500000,4150600000
43653000,21584000,22069000,94474000,59070000,35404000,32806000,17543000,15263000
1758000000,1130400000,627610000,2060900000,1299500000,761430000,1640500000,1076400000,564070000
814010000,452070000,361940000,1623000000,917230000,705800000,596710000,355370000,241340000
384110000,250450000,133660000,456490000,276980000,179510000,633270000,349790000,283480000
110630000,54974000,55661000,621670000,87152000,534510000,119500000,32998000,86501000
63885000,57530000,6355000,51436000,49238000,2198500,98354000,92506000,5847300
8528500000,4541200000,3987300000,9453400000,4878600000,4574800000,7791300000,4035100000,3756200000
2212600000,613410000,1599200000,1890300000,491650000,1398700000,1546300000,411990000,1134400000
703230000,391950000,311280000,913220000,364050000,549170000,891350000,302960000,588390000
166400000,84943000,81453000,197010000,138170000,58838000,121000000,70915000,50089000
