Intensity,Intensity L,Intensity H
12355000,8310800,4044500
12474000,5403400,7070700
23856000,11289000,12567000
6089700,3289200,2800400
21069000,9762400,11307000
9848000,5385500,4462600
10116000,5430600,4685300
2878200,1729100,1149100
13729000,6727500,7001300
5049400,2175800,2873600
10623000,6734400,3888300
37812000,19534000,18278000
46635000,23606000,23028000
9036800,3683700,5353100
5925500,2379600,3546000
8274300,3909700,4364600
8801100,4377100,4424100
66519000,32932000,33587000
30317000,14539000,15777000
38867000,20042000,18825000
27367000,12696000,14671000
92181000,40436000,51745000
27146000,9045600,18100000
17033000,7825300,9207900
98770000,46850000,51921000
38926000,19698000,19228000
43338000,39395000,3943100
2991500,2531400,460120
9224400,7656900,1567500
7208400,6024600,1183900
173410000,152890000,20523000
88148000,76425000,11723000
18925000,15851000,3075000
78603000,47921000,30683000
34384000,30157000,4226700
184910000,163260000,21651000
67997000,44285000,23712000
15151000,8583600,6567600
59588000,49545000,10043000
194870000,170770000,24104000
10443000,8722100,1721400
43053000,34442000,8611000
61448000,54155000,7293700
42942000,38202000,4740500
22145000,19498000,2647200
5241000,2825100,2415900
307560000,269670000,37891000
8432300,6514400,1917900
43943000,35920000,8023000
8474200,6097200,2377000
20316000,17626000,2690400
189030000,163590000,25440000
71196000,65399000,5797400
40658000,21752000,18905000
40735000,38153000,2582400
21579000,18666000,2913200
42965000,37682000,5283400
11282000,5006900,6275200
42087000,17781000,24306000
3582900,1405800,2177100
14457000,5416600,9040300
133550000,53204000,80344000
22313000,7968600,14344000
2270200,967810,1302400
3363500,1295300,2068100
18486000,6765900,11720000
45005000,17627000,27379000
44393000,17487000,26906000
13281000,4152300,9128900
11873000,3793200,8080300
24028000,10942000,13085000
10823000,3241500,7581000
23078000,7557500,15520000
32373000,16829000,15544000
19631000,7730200,11901000
9029900,3054600,5975300
39204000,16174000,23029000
1953900,568500,1385400
10310000,4664800,5645500
10766000,5752100,5014300
41247000,17281000,23965000
97706000,60494000,37212000
1328400000,789240000,539160000
13218000,7236400,5981200
43131000,25885000,17246000
13490000,8434500,5055800
3111600,2019100,1092500
129670000,76526000,53142000
15796000,9395400,6400600
19989000,10225000,9763400
5468600,2782100,2686500
7526500,3492000,4034600
7414000,3362800,4051300
158730000,85290000,73438000
5820600,3056700,2764000
9557000,4848000,4709100
49481000,26827000,22653000
109320000,54472000,54853000
88733000,47079000,41654000
15526000,8785500,6740100
3327600,1949600,1378000
35208000,17529000,17679000
40610000,20902000,19707000
45206000,23520000,21686000
6137800,3363000,2774900
9978000,8481100,1496800
30212000,24436000,5775400
8616700,7000300,1616400
50099000,41920000,8179200
15734000,11162000,4571300
18440000,15031000,3409100
9249800,7555900,1693800
11190000,6101700,5088600
10815000,6356600,4458600
10583000,5250000,5332600
9830900,4874800,4956000
13844000,5562400,8281400
3076600,869040,2207500
44415000,11688000,32727000
20742000,8491000,12251000
8723700,4017200,4706500
32858000,19888000,12970000
48169000,21701000,26468000
48826000,25359000,23467000
24708000,11742000,12966000
31632000,14189000,17443000
11324000,6971100,4352800
4391300,3299100,1092200
17814000,11967000,5846900
39785000,25402000,14383000
4660200,1652600,3007600
9188200,1952000,7236300
5394400,2384700,3009600
4526400,1606000,2920300
18368000,12287000,6080500
14963000,4766100,10197000
88336000,69530000,18806000
8994200,5617600,3376500
6905500,5781500,1124000
18066000,12882000,5184100
10334000,7787000,2546600
15883000,6550500,9332500
7292700,6044000,1248700
16479000,12253000,4225600
21919000,16726000,5193300
22962000,16901000,6061400
6196200,5242500,953710
31413000,22573000,8840000
46396000,27795000,18600000
5193400,3852400,1341000
4922200,4343800,578400
15871000,6958500,8912400
8833800,7326300,1507400
71121000,53918000,17203000
41756000,33423000,8333500
7769600,6725400,1044200
15813000,14005000,1808300
14717000,10479000,4237700
6363700,5820100,543510
27659000,20028000,7630300
9345900,6346800,2999100
5188400,3855900,1332500
22785000,17884000,4900700
5865800,4238200,1627600
22007000,17494000,4513000
40665000,29492000,11173000
24424000,19075000,5348900
5154000,3700100,1453900
2775000,2248200,526750
12051000,9462200,2589200
1450000,1269600,180420
5549500,4387300,1162300
23659000,19823000,3836400
10577000,5968300,4608400
5901500,3090900,2810600
19915000,9638900,10276000
2517800,1850300,667520
18526000,14279000,4246900
25265000,19222000,6042500
5120400,4088000,1032400
14505000,11483000,3022100
56576000,49127000,7449700
95226000,76930000,18296000
29668000,29231000,437070
26465000,26114000,351230
114140000,110410000,3726500
36910000,32779000,4130400
17401000,16974000,427030
197970000,151330000,46642000
10172000,7789900,2382500
16957000,10577000,6380300
180920000,167090000,13830000
13739000,8663300,5075700
7830400,3825000,4005400
56575000,39035000,17540000
11779000,8449700,3329000
7921200,5608400,2312700
41130000,29260000,11869000
38862000,30381000,8481100
90780000,69142000,21638000
3105400,1920200,1185300
3075400,2071900,1003500
3962000,3198900,763110
5981900,3863600,2118300
13729000,5508700,8220700
29779000,9121100,20658000
4835100,1644300,3190700
5788800,3931200,1857600
39470000,14024000,25445000
19612000,9669100,9942700
21083000,9197700,11885000
14595000,6350200,8244900
16834000,6173300,10661000
40903000,16997000,23906000
141790000,84895000,56897000
39592000,23606000,15986000
11611000,6975000,4635900
24260000,13830000,10430000
14257000,9413100,4843500
19556000,13278000,6277700
18250000,10810000,7440100
7908100,5041200,2866900
58548000,33051000,25497000
17382000,9128500,8253700
18228000,11079000,7148700
96767000,56119000,40648000
7251100,5021600,2229500
43677000,27176000,16500000
86328000,50342000,35986000
12541000,6852200,5688500
42482000,25708000,16774000
12330000,5530500,6799300
4876200,2481500,2394800
1653100,1338100,314960
59262000,35397000,23865000
22782000,13615000,9166800
11396000,7247600,4147900
24243000,14516000,9727200
20350000,12784000,7566300
10046000,5541800,4504400
126690000,80584000,46106000
18505000,11911000,6593900
27266000,16266000,1.10E+07
28987000,21078000,7908300
32137000,18577000,13561000
22477000,11510000,10967000
14298000,8114200,6184200
27028000,13845000,13182000
5341700,3294400,2047300
5500600,3724600,1776000
7714600,3800000,3914600
9252600,6850200,2402400
5691300,2685800,3005400
70056000,41740000,28316000
14681000,8019200,6661400
30599000,14559000,16040000
2491800,1632600,859240
7090600,3973800,3116800
34551000,22291000,12260000
1.20E+07,6842700,5157400
25381000,19869000,5511900
15388000,11803000,3584600
54780000,41374000,13405000
41391000,32329000,9062300
10052000,7467000,2585400
8213200,6416200,1797000
19995000,17665000,2330200
38216000,31793000,6423600
55946000,49072000,6873800
4134300,2338100,1796200
4570200,2135600,2434600
22116000,10064000,12052000
38028000,17410000,20618000
2669000,1096900,1572000
7642700,5816400,1826400
15273000,11937000,3335700
31360000,21511000,9849300
25089000,18281000,6807500
3908200,2937400,970790
44781000,30285000,14497000
1596500,1282000,314540
4815800,3317100,1498700
22145000,15878000,6266700
25124000,16527000,8596800
22188000,13051000,9136600
25380000,13583000,11797000
11481000,6391600,5088900
19020000,10838000,8181400
8465100,5207700,3257400
9487300,5234600,4252700
25235000,15900000,9335400
17198000,9921600,7276500
9638700,6431600,3207100
12513000,6366900,6146100
3969800,2342700,1627100
58328000,24642000,33686000
18447000,7920700,10526000
32527000,13444000,19083000
70491000,34124000,36367000
5364300,2679900,2684300
45667000,24173000,21494000
45084000,20579000,24505000
3097100,1445100,1652000
8724000,3767900,4956100
36262000,17623000,18639000
16924000,6801000,10123000
3756900,1333900,2423100
15220000,6869000,8350800
28355000,12323000,16033000
20627000,9593700,11034000
19223000,8553500,10670000
13664000,5481800,8182200
24331000,11123000,13208000
7784200,6027200,1757000
19095000,12185000,6910000
2901200,2042400,858800
45707000,26233000,19474000
19200000,12462000,6738000
3892000,2504300,1387700
10738000,7835100,2902600
17537000,12743000,4793700
12318000,8965100,3353000
11072000,6860600,4211400
29698000,18191000,11507000
41467000,33725000,7742100
9549400,6453500,3095900
19931000,9390800,10540000
21240000,10617000,10622000
1339400,466470,872890
13202000,8855400,4346100
46956000,27570000,19386000
14767000,7146700,7620600
12285000,8560600,3724100
16991000,9072800,7917900
4450500,2247700,2202900
8092800,4895600,3197200
20394000,11925000,8468800
16721000,13906000,2815000
30388000,23395000,6992200
24323000,20101000,4221700
57693000,47291000,10402000
21265000,17807000,3458300
2225100,1857200,367920
9116400,7720900,1395500
3914900,3080900,834070
19293000,12459000,6833600
3966400,2569400,1397000
35362000,22777000,12584000
4496200,2142000,2354200
15770000,9764000,6005900
9466300,5646800,3819600
18126000,12463000,5662900
9447600,7854900,1592700
7169200,6122800,1046500
25760000,19862000,5898000
9723000,8027600,1695500
107560000,85313000,22252000
34468000,18489000,15979000
19583000,13858000,5725400
56662000,45287000,11374000
7004300,6622300,382040
108680000,89585000,19094000
58079000,47524000,10554000
5436000,4767600,668430
23653000,18828000,4825600
28223000,22347000,5876300
47840000,39888000,7951800
27889000,22476000,5413200
7952600,7444900,507680
17255000,10484000,6771700
3196900,2542700,654240
10642000,8057200,2584700
2181000,1620900,560090
2979500,1679500,1299900
3288200,2007400,1280800
10377000,6572200,3804600
17312000,8096200,9215500
26587000,20948000,5639100
27785000,21674000,6111300
49729000,39194000,10535000
13215000,10801000,2414100
88183000,73113000,15070000
19573000,18215000,1358700
31339000,21301000,10037000
11715000,7785600,3929700
9112100,5953600,3158500
10585000,6826700,3758700
8478300,5111500,3366800
6350000,3524700,2825300
9795100,5445900,4349200
23091000,16815000,6276300
9140400,5977200,3163100
11578000,3745300,7832900
140170000,121530000,18639000
7447800,764870,6682900
16578000,5458900,11119000
36259000,4079600,32179000
4635700,362070,4273600
23173000,19597000,3576100
63159000,50775000,12384000
9819000,8744900,1074000
9184900,7637400,1547500
8497600,6905500,1592100
38668000,29320000,9348600
10049000,4513100,5535700
3380100,1396700,1983500
6916100,4410900,2505100
32189000,17515000,14674000
3315600,1433700,1881900
38813000,18036000,20777000
10018000,5545000,4473000
73898000,35521000,38377000
17720000,9817800,7901800
7916100,4424400,3491700
33608000,19276000,14332000
38128000,22125000,16003000
7566500,3704100,3862400
7337600,3526500,3811100
26957000,13343000,13614000
10422000,5585400,4836500
29321000,14561000,14759000
26303000,13193000,13109000
7753100,3482000,4271100
9642400,4513900,5128600
4339900,2143200,2196700
7320100,2642700,4677400
10846000,4292600,6553600
8414700,4259000,4155700
24887000,12459000,12429000
9483700,5474600,4009100
19809000,9507000,10302000
7194800,3126500,4068300
9930800,4918600,5012200
35501000,17740000,17761000
11474000,6299800,5173800
15729000,9731100,5998200
32677000,13375000,19302000
27572000,19891000,7680900
25173000,18362000,6811000
69338000,33479000,35859000
24201000,18926000,5275400
5438600,3574600,1864000
80636000,51889000,28746000
24189000,17633000,6556400
93808000,66191000,27617000
23888000,17313000,6574400
3409200,2022500,1386800
4358200,3032700,1325400
24988000,12419000,12569000
10403000,6233000,4169600
8010000,4066300,3943700
12868000,7055200,5813000
11222000,7511200,3710400
9118200,5709500,3408700
15460000,8483500,6976900
7867900,2525200,5342700
14916000,10073000,4842800
4984600,3029800,1954800
27642000,12666000,14976000
5685700,3241600,2444100
39731000,16367000,23363000
14922000,4479000,10443000
12662000,5139100,7523400
20029000,11379000,8650000
11492000,5737700,5754300
8840500,4563500,4277000
2.10E+07,10524000,10476000
30513000,23110000,7402700
15006000,10883000,4123600
17922000,11491000,6430900
7165500,4871300,2294200
16626000,13213000,3412800
50342000,38358000,11984000
115350000,78841000,36513000
11709000,8757600,2951000
67841000,50413000,17428000
45517000,34704000,10813000
31454000,22210000,9243900
18961000,13594000,5366500
10328000,8293700,2034600
132570000,95307000,37261000
10607000,8475700,2131800
23232000,18387000,4844300
10468000,4733500,5734600
4147100,1414900,2732200
7480400,3195800,4284500
22199000,5733500,16465000
51272000,14597000,36674000
21310000,7552200,13758000
20548000,7421400,13126000
71495000,70425000,1069400
18028000,5990900,12038000
5619800,3729900,1889800
9984400,7410600,2573800
20134000,16029000,4104500
17642000,13726000,3916400
7904200,6089700,1814500
8148600,6732700,1415900
32592000,23950000,8642000
10526000,7991700,2534500
29727000,20199000,9528600
6620300,3403700,3216600
1.06E+08,69459000,36540000
9109200,6094100,3015200
35762000,19623000,16139000
5255200,3201600,2053700
27238000,17061000,10176000
11586000,7112600,4473600
18557000,11130000,7427400
26545000,16909000,9635900
22822000,14908000,7914700
59126000,38433000,20692000
8023200,5122600,2900700
4326000,2767500,1558500
9421500,6383600,3037900
8212400,5638600,2573800
39554000,24652000,14902000
6231400,1580000,4651400
21111000,9606100,11505000
11808000,5546700,6261300
44511000,23789000,20722000
52913000,30477000,22436000
12209000,6700500,5508400
19218000,10158000,9060300
11239000,6962000,4277100
26006000,15214000,10792000
48980000,30411000,18569000
37330000,21363000,15967000
12605000,6529600,6075200
7177800,4226100,2951700
22765000,11817000,10948000
3136400,1690400,1445900
10472000,5751300,4720800
3760900,2219400,1541500
33926000,21456000,12470000
28842000,16831000,12011000
11578000,6222200,5355700
4609300,2676400,1932900
19640000,10913000,8726800
5998500,3466900,2531600
15134000,8981600,6152000
57790000,34944000,22846000
25574000,13968000,11605000
44421000,27549000,16872000
10795000,6410900,4384300
23636000,8331100,15305000
2732000,1097700,1634300
27488000,12922000,14565000
62648000,28996000,33652000
27477000,15925000,11552000
17698000,13924000,3774000
2275700,1566400,709260
25014000,17335000,7678400
25856000,18917000,6938600
46394000,36741000,9652700
22163000,16223000,5939500
12858000,9098500,3759800
55049000,37601000,17448000
17212000,12356000,4856400
4782600,2886200,1896400
13883000,9079000,4804000
4175200,2088800,2086400
4489100,2160800,2328300
2678700,1879000,799690
10011000,6797200,3213700
36307000,31124000,5182600
19749000,13429000,6319600
16410000,7759500,8650200
30066000,8422900,21644000
17182000,4282300,12900000
6314000,1798500,4515500
4641400,1509000,3132300
2994800,1529000,1465800
9537800,4625100,4912600
5697700,2693600,3004200
19136000,6661000,12475000
57015000,30565000,26450000
32495000,14294000,18202000
18324000,5331200,12993000
7996100,3687400,4308700
2957600,2025800,931830
2026400,864360,1162000
4444500,2484700,1959800
3856200,1597800,2258300
27072000,14836000,12236000
26682000,12103000,14578000
