Intensity,Intensity L,Intensity H
9136700,2014500,7122100
2116700,594630,1522100
3106200,796510,2309700
7038400,4479500,2558900
6990500,3993700,2996800
20958000,12725000,8232700
7753700,4306000,3447700
6432900,3676600,2756300
2145800,1179700,966120
3938900,2039000,1899900
6968900,3897100,3071900
10331000,8053800,2277400
6476400,5770500,705890
6690900,4855200,1835700
8994200,8004800,989440
13293000,9845100,3448100
3778600,2565400,1213200
6884200,5907000,977220
34513000,29237000,5275900
6219400,4843700,1375700
4861000,4191300,669700
3007100,2286300,720800
12224000,10241000,1983600
2829600,2332200,497440
3535500,2651400,884070
12431000,9176400,3254600
2137200,1426200,711030
23415000,14128000,9286100
3707500,2803500,904010
3852500,2912800,939680
2527500,835270,1692200
7392400,3040900,4351600
2447100,850470,1596600
3337700,958550,2379200
2317200,507510,1809700
3065400,1101300,1964100
29402000,12427000,16975000
9065400,4102500,4963000
8685200,3581400,5103900
2467000,1149600,1317400
35343000,14893000,20450000
11692000,5474000,6218300
2568600,1420500,1148200
6406300,3249300,3157000
8961600,4400300,4561300
9485200,4506000,4979200
9420300,4607400,4812800
10608000,4398100,6210300
25379000,9754900,15624000
14667000,6869200,7797800
10020000,5043200,4976900
1397800,697690,700100
3178500,1332900,1845600
2393600,1364500,1029100
1819300,1277200,542080
16529000,9092500,7436500
15643000,9270500,6372100
9667300,6394000,3273300
31848000,13945000,17902000
8060800,4126300,3934500
4706700,1860500,2846200
15985000,7119300,8865500
8609100,3985800,4623300
3005700,2390800,614900
7458600,4504300,2954300
1049300,632840,416450
5663900,3856300,1807600
6833800,3858300,2975500
27182000,19714000,7468100
3572900,2035500,1537400
5334000,3095800,2238300
5695400,2701100,2994300
2521200,2204100,317110
1482800,933540,549280
5860700,2910500,2950200
1784100,837440,946710
7241400,3103900,4137600
3100600,1161600,1939000
1677900,613420,1064500
7169700,2581400,4588300
9437800,4278700,5159100
42148000,22418000,19730000
27275000,15186000,12089000
118260000,72091000,46166000
81064000,42125000,38940000
8401000,3880700,4520300
23335000,10087000,13248000
202560000,108100000,94460000
163640000,87234000,76401000
635490000,334280000,301210000
8334400,3417500,4916900
3288500,2121600,1166900
4498800,2726000,1772800
3908900,1987300,1921600
70151000,36048000,34103000
25955000,11658000,14297000
11069000,7083200,3985700
9492400,4775500,4716900
14279000,7125000,7154400
3926300,2260300,1666000
4338600,1869000,2469500
20799000,11652000,9147100
2426900,1330600,1096300
19875000,10859000,9015500
35646000,18402000,17244000
3959100,2063600,1895500
33768000,18748000,15020000
6742000,3484300,3257700
39921000,20114000,19808000
50192000,25143000,25049000
17431000,8626400,8804500
17670000,9525700,8144300
201530000,108400000,93123000
18318000,9408500,8909300
4495900,2453700,2042200
16294000,4098600,12195000
25391000,14127000,11264000
2706000,1384500,1321500
13926000,7390800,6535600
9135600,3428100,5707500
6758800,3820900,2937900
29255000,17086000,12169000
5051100,2725800,2325300
10025000,7887800,2137700
3927600,1518800,2408700
1594300,1110800,483520
5564900,3180800,2384100
1883600,1269100,614540
538550,365260,173290
3525300,2401900,1123400
9880600,4110100,5770600
3968800,1806500,2162300
4769900,2426000,2343900
3110700,1889600,1221200
6964800,3228800,3735900
50995000,30457000,20539000
17739000,8282400,9456400
17773000,11719000,6054400
24465000,11321000,13143000
4083600,1996500,2087100
9748300,5266400,4481900
6889900,2783900,4105900
13509000,6904800,6603800
8970400,3898600,5071900
9305300,4666400,4638900
15084000,5979800,9103900
4058200,1464300,2593900
20262000,5640200,14622000
1724900,883940,840980
10801000,6567000,4233600
4497900,2731100,1766900
3165100,2141900,1023100
9008200,4259400,4748700
1950200,857150,1093100
6066200,1311700,4754500
25498000,13496000,12002000
2134300,1315800,818440
5039900,2291700,2748200
4164800,1930900,2234000
17306000,7782700,9523100
1998900,1069000,929950
12857000,5589700,7267400
16018000,8470200,7547700
3838800,1694500,2144400
29292000,10268000,19024000
14375000,7108600,7265900
23250000,12965000,10284000
1855000,860970,993990
47776000,22911000,24864000
6366900,3256400,3110500
35556000,18523000,17033000
2909800,1304000,1605900
83220000,43685000,39535000
6112600,2976700,3135900
5752200,2802500,2949700
58069000,29055000,29013000
6491200,2587600,3903600
39283000,21673000,17610000
20765000,10619000,10146000
16593000,8459700,8133400
57754000,28444000,29310000
98262000,50400000,47862000
10695000,4650500,6044900
9717300,4888000,4829300
16266000,6412000,9854300
3068500,1643100,1425400
12732000,5454200,7277300
2098700,886300,1212400
5152100,2733100,2419000
15601000,6422800,9178100
2897500,1248500,1648900
1142900,523790,619120
7660200,2562700,5097500
9813600,4422600,5391000
4149700,1608100,2541700
3514400,1119500,2394900
9233900,4395200,4838700
541390,213720,327680
1782900,826470,956460
3377100,1045000,2332100
10664000,6052200,4612200
3988300,2176400,1812000
1943900,895120,1048700
12839000,5410600,7428700
6344300,3235200,3109100
2517300,1294300,1223000
2611900,1121100,1490800
6249400,3064600,3184800
5026300,2630200,2396100
5742900,3619600,2123300
5766600,3427500,2339100
6983000,4255300,2727600
5181800,3512300,1669400
9662800,5899900,3762900
18187000,12189000,5997800
10771000,7326800,3444400
13489000,9125400,4363800
5838800,3591300,2247500
381980,177140,204840
10367000,6312300,4054800
670580,346400,324180
13708000,7384700,6322800
2479800,1127000,1352900
7338300,2968900,4369300
1703200,891830,811390
1531900,601720,930200
8575400,3703800,4871500
8539000,6059800,2479300
10185000,5297300,4887600
1500200,701330,798910
3283400,1235200,2048300
5648500,4080200,1568200
1196800,758710,438130
4775800,3170000,1605700
7720800,4793600,2927300
2289300,1819700,469570
23437000,16589000,6848000
7496000,4713900,2782100
5345200,4102400,1242800
3078800,2120600,958230
3896000,2906900,989110
18706000,12143000,6562300
6607900,4348100,2259700
8018900,5536000,2483000
8110300,5666000,2444400
4091700,2812300,1279500
4406600,2829600,1577000
3185900,2159600,1026200
2085200,1588700,496520
1341000,1144000,197020
11230000,7585400,3645100
20404000,14246000,6157900
16022000,10880000,5142600
10190000,7456400,2733100
2920500,2038200,882390
9280000,6773700,2506300
7382300,4139200,3243100
3039100,2092400,946740
8206300,4911000,3295300
7407300,5589600,1817700
2558100,1437700,1120400
3447600,1139100,2308500
4146300,2765200,1381100
3261100,2132300,1128700
6722000,3925500,2796500
3054800,1706200,1348600
10006000,6062400,3943400
1011600,531980,479580
3350600,1500800,1849800
1043500,678340,365180
6123400,2666300,3457100
1232300,481340,750960
2531200,1380100,1151100
3836200,2412100,1424100
7923900,5521000,2402900
6379700,5186200,1193500
7447400,4438400,3009000
7322500,4192400,3130100
8380100,4149000,4231100
4537500,2372900,2164600
11586000,7276900,4308900
4587000,2316000,2271000
2563100,1579100,983990
7724800,4990200,2734600
9741500,2497200,7244300
2106000,1253700,852220
2472100,1494900,977280
7214100,3746600,3467500
2591000,1575400,1015600
6465900,5085600,1380300
2220300,1502000,718330
3188400,2630200,558250
5970400,4285100,1685300
2099200,1235200,863980
1744600,1151000,593510
1265400,860910,404500
12728000,4235700,8492400
5956400,2550300,3406100
87428000,46629000,40799000
11253000,6831000,4422000
2280700,963240,1317500
2052800,557370,1495400
2411400,1062200,1349200
9215400,5048100,4167300
5272700,2240000,3032700
53337000,25990000,27347000
7783700,5498500,2285200
12426000,7923000,4502700
6293300,3285900,3007400
3487700,2108700,1379000
25572000,13137000,12435000
15433000,9096500,6336100
29310000,18428000,10882000
3981700,2474400,1507300
11204000,8611900,2591600
5592600,3275700,2316900
8939800,5998100,2941600
4827600,2739900,2087700
3540000,2221400,1318600
4990600,2704900,2285700
2079100,1291800,787300
3608500,1851200,1757300
2168600,1237200,931480
6173700,2733900,3439800
7821500,4078100,3743400
10899000,4380800,6518100
13675000,6934500,6740200
3134700,1547400,1587300
56772000,24034000,32738000
11370000,4469000,6901400
18107000,7554200,10553000
7059500,2680200,4379300
10344000,4951300,5392400
10220000,4094900,6125200
4313500,1653600,2659900
4319400,1667800,2651600
3917400,1836000,2081400
14798000,7033900,7764600
33260000,15344000,17916000
4657400,1986200,2671200
10332000,5506600,4825400
6313500,2601000,3712500
21976000,16368000,5607900
7908100,5951500,1956600
17513000,12789000,4724400
7079100,4551500,2527600
3033100,1671500,1361500
5572600,3221100,2351500
4178500,2243200,1935200
9522700,4939700,4583100
10749000,3376200,7372800
18916000,11321000,7595500
6868700,4192500,2676200
9606900,6068600,3538300
4444400,2005500,2438900
33089000,20491000,12598000
2851200,1292100,1559100
3230700,1477500,1753200
19927000,11977000,7949600
9379000,4026200,5352800
2573600,1136000,1437600
1177800,544180,633610
1464800,823020,641740
10584000,5501200,5082500
1617900,726020,891830
2070300,912650,1157700
3719900,1524200,2195700
13199000,3774300,9424800
1991900,851300,1140600
1209100,477920,731180
42448000,15784000,26664000
2938000,1114100,1824000
8505400,3473400,5032000
2228400,959000,1269400
20440000,11430000,9010600
17557000,8503100,9053900
7567400,4885600,2681700
2926900,1852800,1074200
10948000,7565300,3382900
7344100,5092200,2252000
4819200,2957300,1861900
3640000,2199400,1440600
36221000,25872000,10349000
5036200,2973800,2062400
6551400,4182500,2368900
5450900,4318400,1132500
84871000,58741000,26130000
30646000,18950000,11696000
28293000,15357000,12936000
4485300,1743900,2741400
9524300,5400700,4123600
13374000,6994000,6379700
10966000,8323900,2642300
29039000,20109000,8929700
17208000,3039900,14168000
3244600,770980,2473600
12984000,9105400,3878400
18296000,13538000,4758000
7801100,6099100,1702000
31523000,24051000,7472400
8881800,5959100,2922700
5769600,4108700,1661000
5097400,4093000,1004400
6625100,4946400,1678700
10364000,9331600,1032200
5639500,2703400,2936100
27367000,9875900,17491000
5511400,3228100,2283200
6197400,3250300,2947100
3983800,2573300,1410400
2391700,936950,1454800
12539000,7099900,5439500
10422000,4913400,5508400
5998900,2056100,3942800
8735800,1973400,6762400
5382600,1910800,3471800
5440400,1857700,3582800
5829900,2574900,3255000
15695000,4445800,11250000
5810000,2633000,3177000
9038000,4720700,4317300
3551900,1566500,1985400
9346600,4430000,4916600
5718400,2708300,3010100
9233500,3848800,5384700
2285900,914510,1371400
3530400,2329500,1201000
17026000,10268000,6757500
7352400,2086200,5266300
9422300,5522000,3900300
17644000,9697800,7945900
1417000,687720,729290
675110,292230,382880
9743700,8841400,902350
33382000,2.90E+07,4382200
6104600,3338100,2766500
7204300,4014800,3189500
2338100,1163100,1174900
8146500,5471600,2675000
4598900,2723900,1874900
14069000,10586000,3482900
8649900,6326500,2323400
7670000,6161400,1508600
2601900,1752200,849710
19355000,14509000,4846300
28803000,20079000,8724500
2086900,930010,1156900
32113000,23991000,8121800
6450800,4092300,2358500
17848000,13483000,4365300
4930400,3627900,1302400
3036500,2362200,674340
15252000,10012000,5240200
1721500,1185900,535610
4273700,2783400,1490300
13387000,3822600,9564300
6509700,2706800,3802900
4078000,1390400,2687500
8300400,3873100,4427400
6087600,2839500,3248000
5871700,2632000,3239600
12659000,3381800,9277300
3561700,2128900,1432800
6342500,1964000,4378600
22450000,12191000,10258000
12790000,5321400,7468500
4292600,2075000,2217500
2380300,1253300,1127000
4469200,3521900,947220
3717600,1168900,2548700
986720,692710,294010
6665700,3822600,2843100
5773200,3445100,2328000
3636800,2380200,1256600
10857000,6142600,4714100
13932000,6467600,7464200
1280400,918000,362360
7960600,3397700,4562900
5923200,3069500,2853600
7237000,5061000,2176000
3260500,2591000,669440
7954200,6212000,1742200
3394300,1933600,1460700
7897800,3936600,3961200
7999100,3985200,4013900
22725000,17825000,4899200
81465000,65361000,16104000
6286700,4903700,1383000
42617000,33530000,9087300
37672000,29646000,8025900
8907100,5499000,3408100
5901600,4096700,1804900
5720600,3602400,2118200
6794100,3344800,3449300
15401000,6958400,8442400
3332700,1848200,1484500
16578000,13534000,3044200
113500000,95297000,18202000
36213000,28896000,7316800
3551100,2331000,1220100
10522000,8083800,2438200
21265000,17493000,3772200
11925000,9451800,2473400
68958000,52217000,16741000
3831900,3127000,704920
6679200,3326600,3352600
6352000,3800500,2551500
11286000,5227500,6059000
7926200,4527400,3398800
3853200,2101300,1751900
7843200,4741200,3102000
12957000,5227300,7729200
2849800,1417300,1432600
2038700,1621600,417050
7581500,3924600,3656900
3591600,1687500,1904100
4537300,1921500,2615800
2426800,973010,1453800
7944300,2850400,5093900
6535500,2273000,4262500
10871000,4408300,6462800
6834700,2645400,4189400
12386000,4672800,7713700
5840100,3808600,2031400
3281700,1909600,1372100
8686900,5663000,3023900
4431400,2925500,1506000
11111000,6458000,4652500
3864200,1593000,2271200
4605800,1098300,3507500
7344500,2541600,4803000
6296800,2293200,4003600
5645600,1934400,3711300
3551600,1261200,2290400
5720000,1275100,4444900
9673600,8173700,1499900
2943900,2403600,540360
12552000,10449000,2102700
14221000,11205000,3015400
14495000,12945000,1550200
16263000,14703000,1560100
26511000,24227000,2283900
14699000,10981000,3718200
28932000,23874000,5058000
6939400,4405500,2534000
5243100,3613100,1630000
6224700,3304600,2920100
14342000,8093100,6249400
5943200,4911700,1031500
5278700,2133100,3145500
10339000,4141500,6197300
5360600,2295300,3065300
51511000,21158000,30353000
6161400,2664100,3497300
12930000,4278600,8651200
73919000,30579000,43340000
3867400,1290400,2577100
3131500,1593700,1537800
617140,175990,441150
8382700,3158700,5224100
14336000,5214000,9121600
11393000,3694300,7698300
13348000,5821000,7526500
2897500,1104200,1793300
3984300,1253400,2730900
29746000,11324000,18422000
4160800,1905000,2255800
4265800,1591900,2673900
5076900,1984800,3092100
69966000,28372000,41594000
23443000,9779800,13663000
21850000,8715100,13135000
7216200,2678400,4537800
4741000,2295000,2446000
3954100,1442000,2512100
152260000,56788000,95468000
7397900,3639300,3758600
2568700,1696400,872260
2796200,1265600,1530700
5903400,2622500,3281000
4124800,1943900,2180900
3330800,1410500,1920300
5246400,2841100,2405300
4785200,3788600,996580
