Ependy,Medullo,Aggressive,Cranio.LGG_BRAF.V600E,HGG.rich,Ganglio.rich,LGG_BRAF.fusion.rich,LGG_BRAF.WT.rich,
-3.7531,-10.6009,-6.3711,-10.1738,-5.9781,-6.8189,-7.6791,-8.7030,
-0.4682,0.2630,-0.0178,-0.9023,-1.7288,-0.4156,-1.0410,-0.8892,
1.5647,-1.0371,-0.3473,-0.0846,-1.0445,0.1876,-0.9340,-0.2207,
0.8136,0.0036,2.0744,0.1801,-0.0669,0.3884,-1.0299,-0.3186,
-0.2085,-0.0812,0.0576,3.9648,-0.0246,0.2017,0.0699,0.0582,
0.8459,-0.2595,-0.1276,0.0313,-1.0860,-0.0109,-0.4215,-0.2371,
-0.5952,-1.3168,-0.2722,0.1974,-0.4016,-0.8229,-0.6329,-1.3262,
3.9294,0.2335,2.8802,0.3191,0.2740,0.1646,-0.0256,0.0429,
6.8132,1.3058,0.2599,-0.3189,-0.8925,-0.1063,-0.9410,-0.6329,
-0.1294,-1.3254,-1.2883,0.3318,-0.0494,0.7950,-0.4207,-0.0308,
2.3776,-1.7580,-0.7330,-0.9985,-1.1605,0.6526,-2.5427,-0.0722,
-0.0459,-0.0934,3.0614,3.0056,0.0574,-0.1688,-0.2383,0.0223,
1.2121,-0.7297,0.2523,-0.3874,-0.2499,-0.3888,-0.6238,-1.0574,
2.2930,1.2569,5.4323,1.7633,0.2240,0.7594,-0.1750,0.4547,
-0.4890,-1.0205,-0.7045,0.6595,-0.5320,-0.2904,0.2098,0.7007,
0.0164,-0.3282,0.8376,1.6786,-0.1578,0.0911,-0.9699,-0.0124,
1.8495,0.0584,0.0906,1.0387,-0.0912,0.0954,-0.3584,0.2295,
0.4568,0.9433,2.6036,0.3455,0.2135,0.0178,0.0202,-0.0391,
-0.0586,0.2856,0.5959,1.7074,0.1558,-0.1414,-0.1648,-0.0907,
1.3019,-0.9519,2.7576,-0.4564,0.1011,-0.5113,-0.5559,-1.0316,
-0.1168,0.0650,0.2108,1.8733,-0.4298,-0.0566,-0.7152,-0.1927,
-0.1156,2.0275,0.1442,-0.3196,-0.6218,-0.1982,-0.7522,-0.6543,
-1.1662,3.7761,-0.1462,-0.4774,1.1516,2.0917,-0.4101,-0.3273,
-0.1978,-0.2706,0.0601,0.8113,-0.2405,2.3259,-0.4841,0.0075,
-0.0901,0.1726,0.1042,0.0166,0.1077,-0.0790,-0.0511,-0.4785,
0.4987,0.7946,2.1179,0.4090,-0.0911,0.7357,-0.0512,0.0849,
-0.1976,3.6516,3.7458,-0.1085,-1.2121,-0.5535,-0.8705,-0.9095,
-0.2105,-0.1165,0.3577,-0.5868,1.0080,-1.0011,0.2046,-0.7445,
1.3752,-0.1150,0.0510,2.8682,0.0002,0.1329,0.2351,0.1177,
0.7007,1.2345,1.2666,3.0680,0.1842,0.2984,-0.3752,-0.0531,
-0.4120,-0.0372,-0.1264,1.2068,0.2201,-0.0061,0.0126,1.5864,
-0.5021,-0.2052,0.3722,1.3165,-0.1561,-0.3916,-0.0604,-0.3779,
0.1926,0.1055,2.6026,2.5343,0.3515,1.2315,1.1891,0.6982,
-0.0056,1.2657,1.6223,-0.1098,-0.7202,0.1335,-0.2308,-0.0381,
0.0910,-0.1118,0.7705,2.3113,-0.2273,0.1733,-0.3368,-0.0296,
2.2814,-0.6736,0.1049,3.0719,0.2126,-0.6420,-0.4215,-0.1392,
1.0604,-0.6735,0.8343,0.0338,-0.2323,-0.7682,-0.1746,-0.3447,
1.0965,-0.2664,0.6712,0.0400,-0.2987,0.1297,-0.6464,-0.0173,
-0.1537,0.0358,0.1376,3.9606,-0.2307,-0.2407,-0.5426,-0.0161,
0.0049,0.1011,0.3554,5.8275,-0.1192,-0.1801,-0.1779,0.1360,
1.6071,0.9517,4.0985,1.6531,1.7691,2.6360,0.3535,0.5717,
0.7040,0.5338,2.8114,-0.0826,-0.8211,-0.2530,-0.4319,-0.4713,
0.4553,-0.1683,0.6696,3.1809,-0.0685,-0.3972,-0.4929,0.1171,
-0.0363,-0.1622,-0.0187,0.1053,1.3207,0.0403,0.2132,0.2998,
2.5604,-1.2144,-0.4279,1.6952,-0.9632,-0.8300,-1.8008,-0.1936,
0.8271,0.0884,0.8203,0.8012,0.7598,-0.1983,0.0853,-0.1618,
20.3973,-0.6242,0.4288,-0.3966,-0.3873,-0.6817,-1.6785,-0.7138,
-1.3445,-0.7050,-0.7401,-0.6578,-0.9839,8.9567,-1.1319,-0.2394,
1.8152,3.2683,1.1894,0.5742,-0.1743,0.5609,-0.3272,-0.1567,
6.2783,0.3481,0.2749,-0.0617,-0.3210,-0.0614,-0.1755,0.0112,
0.3362,0.3212,2.7277,1.1912,0.5529,0.0858,0.0324,0.0096,
0.3750,0.0097,0.4202,1.2292,0.2125,0.2086,-0.4791,-0.1793,
-0.5450,-0.3337,-0.0562,-0.5907,-0.2353,-0.0083,1.8817,0.2827,
-0.1187,-0.0704,0.0278,1.6115,-0.4022,-0.3150,-0.7169,-0.0379,
7.7130,-1.8586,-1.5838,-1.6337,-2.3242,0.6060,-3.1197,0.0483,
-0.7296,-0.7254,-0.6918,-0.2616,0.2168,6.9368,0.5673,0.1889,
0.0236,-0.3246,-0.3622,0.8045,0.2289,-0.2736,-0.0233,-0.0352,
0.0596,0.2047,0.0762,0.0999,-1.0493,-0.5049,-1.1497,-0.6921,
-0.1608,2.2873,-0.2218,-0.5612,-2.1273,-0.2747,-0.2882,-1.0646,
-2.1240,-0.0003,-0.6783,-1.8535,-0.8599,0.0491,-0.0791,-0.6752,
-0.7137,-0.1056,-0.2600,0.7030,-0.5247,0.3169,-1.4941,0.1323,
-0.1255,-0.4312,0.0632,0.0983,0.0676,12.9777,-0.3926,-0.0107,
0.2695,1.1975,1.0590,3.2335,0.2583,0.0206,-0.0130,0.5709,
-0.0539,-0.2927,0.5355,3.2228,-0.1009,-0.1657,-0.5356,-0.0105,
-1.0342,-0.4876,-0.3039,0.6408,-0.7117,-0.0180,0.4681,-0.0435,
0.2669,2.3593,0.9830,-0.4573,-0.0901,-0.4774,-0.4567,-0.4671,
0.2316,-0.3401,-0.2932,3.0941,-0.3476,-0.1657,-0.5304,0.0330,
0.0496,-0.0247,0.5333,0.1433,-0.9900,-0.0834,-0.4687,-0.3702,
-2.2009,-1.0005,-1.5483,-2.3845,-0.7992,-0.7949,0.0061,-0.9340,
2.5564,1.4638,0.9827,-0.0190,-0.4688,-0.7866,-2.5704,-1.5723,
-0.4644,-0.6327,-0.3432,4.1748,-0.2294,-0.2193,-0.0337,0.6313,
0.3600,-0.1169,-0.5292,-0.6816,-0.7347,-0.4844,0.7147,0.1119,
0.3117,3.5642,1.6684,0.2142,-0.0935,0.2717,0.0063,-0.0198,
-0.9635,-0.2587,-0.8310,-0.3034,-0.7624,5.4215,-2.2738,0.1271,
18.9309,-0.4013,0.5960,0.0662,-0.0686,-0.1616,-1.4830,-0.0413,
-0.6211,-0.4017,0.5076,1.2271,-0.3630,-0.1628,-0.1562,0.0642,
0.0875,1.1157,-0.0506,-0.6033,-0.2537,-0.0220,-0.1905,0.0661,
-0.8520,-0.1980,-0.0668,-0.0790,0.0733,0.0744,0.3846,0.4123,
-0.0754,-0.0503,1.4880,0.3589,-0.0972,0.6285,-0.0926,-0.0195,
-0.0966,-0.0310,-0.1692,0.0038,-0.2116,10.2598,-1.6483,-0.0761,
-0.2609,-0.3987,-0.3271,0.2508,-0.1911,4.2759,-0.2181,-0.0067,
-0.2195,3.2835,-0.0250,-1.0618,-0.4682,3.1256,-2.1517,0.0317,
-0.0425,0.0462,0.5433,-0.1403,0.5418,11.0014,-0.6920,-0.2090,
4.9240,-0.4281,-0.1718,0.0670,-0.1211,-0.4807,-2.1089,-0.2109,
-0.0379,2.0550,-0.1168,-1.4058,-1.2763,1.0667,-2.6696,-0.5820,
-0.0142,-0.8910,0.6894,2.1861,-0.3756,-0.5799,-0.2233,0.0763,
2.8358,-0.0651,-0.1254,0.0046,-0.7831,0.0623,0.1387,0.0811,
4.2953,1.0495,2.0115,0.1654,0.1773,0.1994,0.0292,0.0306,
0.0990,8.8686,6.5334,0.3830,1.0083,-0.1149,-1.0647,-0.4335,
0.1892,-0.3219,-0.1090,1.3016,-0.4120,-0.7287,-1.1484,-0.3521,
6.3650,-0.8781,-0.4840,0.1291,-0.8690,0.1608,-0.6312,0.1491,
-0.3642,-0.8674,-0.2339,0.9313,1.0566,-0.0986,-0.3156,0.1857,
19.3987,-0.2985,1.4114,0.1742,-0.0532,0.2634,-0.7295,-0.0510,
-0.1491,0.3292,-0.0332,0.0984,-0.7993,-0.2732,-0.9731,-0.6904,
0.5702,-0.0401,0.9051,1.3576,0.0426,0.0533,-0.0809,-0.0058,
-0.1553,0.2156,1.0089,-0.0128,-1.0488,-0.5726,-0.5477,-1.0142,
0.5294,0.5745,3.5600,0.2395,-0.0861,0.5316,0.0557,-0.0397,
-1.0536,-0.5433,-0.3590,0.6732,-1.2362,1.6607,-1.4283,0.0222,
-0.2466,3.2945,-0.3063,-0.4289,-0.1948,4.5986,-0.9439,-0.3083,
1.2767,-0.2775,-0.1760,-1.8341,-0.1009,-1.5038,0.0372,-0.1110,
23.7042,-1.0417,0.2456,0.0354,-0.1961,-0.1015,-1.1889,0.0490,
0.1967,-0.1769,0.7589,1.6357,0.7276,-0.0776,-0.0659,-0.0974,
0.2434,-0.0846,0.5344,0.1130,1.8402,-0.4921,-0.6275,-0.0342,
-0.5221,0.0649,-0.3378,1.1825,-0.7356,-0.4274,-0.5387,-0.1333,
-0.2127,-0.2489,-0.2818,2.9783,-0.0702,-0.0500,0.0324,0.8534,
1.4586,0.2471,0.1984,3.4795,0.0860,1.4089,0.1321,1.7115,
-0.6141,-0.5342,-0.4522,1.2457,-0.2445,-0.3677,3.4516,0.3410,
-1.9516,13.8235,-0.4799,-1.7592,-0.4124,3.5777,-3.1490,-0.3912,
30.0160,-1.1415,0.7158,-0.5424,-0.6946,-0.4340,-2.0028,-0.2994,
1.0677,2.2011,2.8923,2.4310,-0.0608,0.6902,-0.0586,0.3445,
0.0634,-0.0017,1.1758,0.2496,0.0843,-0.0075,-0.3074,-0.2518,
0.0310,1.4017,0.3337,0.7073,0.3217,1.7531,1.8316,0.6645,
-2.2946,-1.7775,-1.7024,-1.3100,-0.1100,2.9733,-1.3392,-0.0256,
-0.7290,-0.1861,-1.9652,-0.0289,-1.6988,2.3281,-2.6957,-0.1015,
-0.1922,4.2124,0.1123,0.0306,-0.1129,0.1626,-0.9712,-0.2753,
0.7320,-0.5013,-0.2262,0.1204,-0.1512,0.5248,0.1941,0.1422,
0.3561,0.0159,1.8667,0.0637,-0.0200,0.0523,-0.6502,-0.4343,
-0.1963,-0.8085,-0.2947,2.5114,0.2242,-0.1504,0.1234,0.3305,
0.2665,2.8050,1.1424,-0.2717,-1.4607,-0.5672,-0.9273,-0.9161,
0.3731,0.2162,3.9291,4.0968,0.3446,0.1222,-0.0282,0.0650,
-0.8392,15.5438,-0.5690,-0.2295,-1.0639,0.9454,-2.3832,-0.1006,
-0.2632,0.7066,0.7110,-0.1503,-0.8141,1.8368,-2.2991,-0.6261,
0.1459,11.2335,0.3318,-0.7132,-0.0967,2.9033,-1.4420,-0.0652,
0.5492,-0.6392,3.4092,1.0117,1.1356,0.0022,0.4181,0.4847,
0.2523,-0.0399,0.7677,1.3235,-0.1679,-0.0516,-0.4658,-0.1466,
-0.1156,-0.2391,0.1625,-0.0085,-0.0385,8.0900,-0.3799,0.1119,
0.5182,-0.1833,2.8549,-0.0847,-0.0073,4.5083,-0.3385,-0.1718,
0.0576,0.1247,-0.0953,-0.8271,0.4869,-0.2151,-0.1071,-0.1307,
22.1468,1.7331,0.8462,-0.2653,-1.1806,-1.6613,-3.3520,-1.5066,
0.1715,4.6403,0.2634,2.3710,0.1425,0.0065,-0.1315,0.0783,
0.5843,2.5097,0.0706,0.0168,-0.6702,-0.0236,-0.6294,-0.1697,
-3.4075,-3.4016,-2.5599,-1.5207,0.3120,-0.2917,2.3637,-0.0658,
2.2830,1.1854,0.5693,0.1674,0.0470,0.1425,-0.2406,0.0632,
8.4328,2.2550,1.1181,-0.4627,-0.3774,2.8566,-1.1276,0.1010,
0.0203,0.1690,0.2019,1.8937,-0.3156,0.6320,-0.1793,-0.0068,
1.2004,0.0743,-0.0698,0.4976,-0.4921,-0.1965,-0.9186,-0.6299,
0.3730,2.7849,5.3723,-0.0281,0.5483,0.2869,-0.2762,-0.1706,
-0.8047,1.4845,-1.0193,0.2694,-0.2943,3.8207,-2.2930,-0.5734,
0.0338,0.1804,-0.4695,0.0415,-0.0583,10.1881,-0.1183,0.1567,
2.6577,6.0568,6.4027,0.3283,0.2428,-0.5115,-0.8804,-0.4565,
-0.2317,0.4240,-0.8597,0.0857,-0.2605,0.2921,-0.1452,0.1335,
2.9415,-0.3450,0.1728,-0.3918,1.0142,-0.2796,0.2793,-0.0815,
-0.4212,-0.2440,-0.2724,2.9915,-0.4383,-0.3744,-0.9158,0.0226,
1.6531,-0.5205,0.4418,0.0719,-0.8009,-0.6273,-1.3623,-0.8009,
-0.3556,0.1746,0.8301,0.0597,-0.2803,0.2103,-1.1724,0.0566,
-0.1207,6.8256,-0.0761,-0.3986,-0.3989,-0.4341,-0.5175,-0.4485,
0.2621,0.6178,2.0292,0.0072,-0.0037,1.2868,-0.2896,-0.1588,
3.0580,-0.8586,-0.1211,-0.0758,-0.3422,-0.2039,-0.0395,-0.1433,
0.0890,0.0200,0.3025,9.1827,0.0933,0.3291,0.5547,0.9158,
-0.1429,-0.1783,-0.0519,4.1962,-0.0512,-0.2180,-0.5451,0.0690,
0.0514,0.3382,-0.1351,-0.0957,-0.1296,-0.0793,0.1579,0.3944,
0.0950,4.5560,0.5087,0.0563,0.0389,1.7223,-0.0444,0.0323,
0.1845,0.4289,0.3438,0.6596,0.1053,11.0901,0.3193,1.7184,
1.9283,-0.3686,-0.5433,1.5040,-0.4882,0.0985,-0.9597,0.0705,
4.1260,-0.5503,-0.0236,0.0839,-1.2662,-0.8992,-2.9654,-0.9460,
2.0075,-0.9368,-0.2098,0.7834,0.0995,-0.0405,-0.3903,0.1222,
-0.1144,2.4555,-0.0616,-0.0251,-0.2735,-0.0010,0.0220,-0.1049,
-0.8014,-0.9023,-0.3192,-0.0605,-0.0589,-0.0599,2.7863,0.7775,
0.6901,0.4347,0.5366,0.7818,-0.2816,-0.4843,-0.4076,-0.5726,
26.3058,-0.0536,1.7562,-0.1550,-0.6787,-0.1970,-1.6142,-0.4455,
12.3982,-0.4416,-0.0335,0.0428,-0.1063,-0.0044,-0.7392,-0.1654,
1.5406,-0.1020,0.8600,1.3348,0.1989,0.6986,-0.0341,0.2909,
-0.4776,-0.3931,0.1370,-0.2217,-1.9529,-0.3205,-1.4160,-0.7724,
1.8599,0.2619,0.1057,-0.0052,-0.6158,-0.8546,-1.3701,-1.2747,
3.3650,-0.0417,1.9377,0.7385,3.8502,0.4944,0.6196,0.6985,
-0.1799,-0.1384,-0.5516,0.7436,-0.0839,-0.2736,-0.2691,-0.1457,
1.8610,0.1435,4.7185,0.0449,0.2538,0.0347,-0.4528,0.0238,
0.2882,-0.3421,-1.1432,-0.1237,-0.8041,-0.2206,-1.0119,-0.3462,
5.5846,-0.8395,-0.5908,-0.0366,-0.5988,1.4315,-1.2525,0.8267,
0.0254,0.6641,0.4046,-0.1259,-0.4376,0.0245,-0.2250,-0.2450,
-0.1886,-1.4379,-1.2841,0.0185,0.3956,-0.1695,2.1423,0.2007,
0.6237,-0.6324,0.1391,0.0637,-0.3727,-0.1060,-0.1751,-0.2970,
0.4370,-0.2540,0.1487,2.5552,0.0197,0.0125,-0.1590,0.5777,
-0.2176,-0.6135,-0.5389,0.6175,0.6376,0.0196,0.1289,0.1279,
1.5607,0.0854,1.4533,2.6178,0.1664,0.4940,0.0209,0.2705,
-0.1460,1.7522,0.1040,-0.5491,-0.0285,2.8571,-1.3130,-0.2918,
-2.3715,-0.4844,-1.4721,-1.8548,-2.6136,-0.9350,-0.0706,-0.7883,
0.1513,0.0903,0.2524,1.6272,0.2288,-0.1694,-0.0119,0.1187,
0.0274,0.9510,0.0568,0.6513,-0.2779,0.2231,-0.5010,0.0248,
0.0445,-0.0114,0.2527,-0.0429,-0.0795,-0.0469,0.0403,-0.1779,
1.3492,-0.1000,1.1057,-0.0544,-0.5899,0.1748,-0.4296,-0.0630,
-0.2339,2.3806,-0.3736,-0.4604,-0.6679,2.3892,-1.4730,-0.5134,
-0.1375,-1.0065,-0.1843,-0.0346,-0.1827,0.2658,-0.5501,-0.0368,
0.0582,0.3173,0.7149,1.2499,0.0984,0.0302,-0.1194,-0.0044,
0.4548,0.4358,2.9239,2.3502,-0.1705,-0.0652,-0.1105,-0.0708,
0.5084,0.4930,2.3563,0.3134,-0.2983,-0.0571,-0.0541,-0.1723,
0.0113,0.0430,0.8125,0.2552,-0.2359,0.0046,0.3828,-0.1910,
0.5967,0.1704,1.4145,0.0900,-0.3444,-0.1551,-0.1713,-0.0045,
-0.4942,-0.6809,-0.5726,-0.0094,-0.0886,3.5500,0.0054,-0.1394,
-0.0710,-0.0831,-0.0784,-0.0629,-1.2177,-0.4053,-0.0059,-0.3498,
-0.0652,-0.0283,0.3970,2.6891,0.1729,-0.0778,-0.1103,0.7371,
2.0790,-0.4826,2.1847,-0.3437,-0.1162,-0.1312,-0.4031,-0.4936,
0.1253,-0.6264,0.3409,0.1416,-0.6242,-0.5095,-1.3980,-0.3041,
1.9457,0.8245,4.0810,0.0592,-0.4231,-0.5002,0.0210,-0.1810,
1.6980,0.9105,1.1610,2.6676,0.1213,0.3480,0.1245,0.9315,
-0.0426,1.5647,-0.0273,0.7346,-0.0862,-0.2168,0.0096,0.0607,
-0.0579,-0.0351,0.2410,0.1015,-0.3413,0.3574,-0.2029,-0.0035,
-0.0114,-0.0123,0.3608,1.6445,0.3202,0.2465,-0.3103,-0.1225,
-0.7220,0.4064,-0.6246,-0.5746,-0.4892,0.4115,-0.8424,0.7613,
-0.0221,-0.6262,-1.1639,-1.0538,0.1410,-0.0681,1.8973,-0.1221,
0.3139,-0.0194,0.6710,7.5885,0.2175,0.0750,-0.0155,0.5062,
-0.2661,-0.2829,-0.1198,1.0441,-0.2596,-0.1335,0.0059,0.7290,
2.7072,9.4541,2.3033,-0.0904,-0.1662,-0.4553,-1.5964,-0.9770,
-0.4380,-0.9234,-0.7261,0.3247,-0.4529,1.9266,-0.5977,0.1388,
0.5537,0.5545,3.6672,0.1186,-0.8709,-0.1379,-0.8343,-0.8211,
-0.2952,-0.8315,-0.6646,0.0042,0.0170,-0.4846,3.6710,0.0668,
1.7128,0.0401,2.1404,2.2657,0.0574,0.0250,-0.2500,0.5152,
0.0950,-0.4823,-0.4973,-0.5846,-2.2098,-0.5170,-1.0538,-0.9178,
8.9653,-0.3456,0.1335,0.6950,-0.1481,0.1758,-0.4130,0.4096,
1.5132,0.0715,5.3634,-0.0299,0.1967,-0.0908,0.0800,0.0125,
-0.0123,-0.1705,0.0177,2.5357,0.2264,-0.1120,0.5405,0.4414,
1.0979,0.3722,2.4693,1.6449,1.0200,0.1608,0.4611,0.2711,
-3.2548,-2.2432,-3.3185,-3.0062,-0.6594,2.2986,-4.7850,-0.6392,
3.6821,-0.2779,1.1998,0.1394,0.2290,-0.0918,-0.1311,0.2296,
0.1809,0.0645,0.0372,0.0087,0.7605,0.0272,0.2962,0.2405,
7.6184,-0.1023,0.3792,-0.4095,-1.5914,-0.6815,-2.1670,-0.7892,
-3.1215,5.6371,-2.3007,-2.3720,-0.8054,1.2622,-1.6124,-0.2740,
-0.3687,-0.1638,-0.5270,1.6772,-0.5192,-0.1192,-0.8200,0.5034,
0.0100,-0.4114,0.0320,2.2909,0.0299,-0.1978,0.2258,0.4734,
-1.8546,-1.9878,-0.3205,-0.2554,-0.6710,2.0020,-2.0898,-0.1329,
-0.1429,-0.1385,-0.5583,-0.4103,-1.6857,2.1074,-0.6092,-0.0880,
-0.1658,1.7609,-0.2518,0.1388,-0.2626,1.0276,-1.0220,0.1052,
0.1469,3.3468,0.5676,0.0509,-0.1405,-0.0084,-0.9846,-0.2997,
-0.3991,-0.5373,-0.4149,4.7385,-0.3985,-0.3799,-0.3873,0.0706,
1.4689,2.4738,1.2052,0.0899,0.1221,0.2077,-0.0546,0.0363,
0.6976,0.4257,0.1308,-0.0618,0.1154,-0.6793,-0.7796,-0.7367,
9.9026,0.0260,0.7121,0.1751,-0.4656,-0.3504,-0.7659,-0.4111,
-0.0319,3.7869,0.4574,-0.2051,-0.0886,1.1654,-0.0680,0.3450,
-0.2454,2.0464,0.1453,0.6848,-0.8243,-0.0397,-0.6393,-0.0077,
1.3126,-0.1424,0.1355,0.5518,-0.1242,0.0506,-0.1789,0.0245,
9.9101,-0.3250,-0.6315,-0.4608,-1.1373,-0.4843,-1.6585,-0.4548,
0.3118,0.3362,0.5633,0.4755,0.2943,0.5388,0.0857,0.0194,
-0.1032,-1.0720,-0.2677,-0.0684,-0.5588,0.9022,-0.3381,-0.0779,
-0.0542,-0.7155,0.0256,1.3523,-0.4487,-0.1179,-0.5534,0.1067,
0.0330,-0.0046,0.3117,0.2452,-0.3878,-0.0983,-0.2587,-0.2404,
0.0251,1.7104,0.5825,-0.0125,0.0623,0.1485,0.0265,-0.0870,
0.0772,-0.8678,-0.7002,-0.4340,-1.0700,-0.0640,-0.6192,0.1100,
0.1402,0.1747,0.0108,0.0306,-0.5895,0.1005,-0.1016,-0.3496,
0.3682,0.0974,0.0429,0.1299,-0.0007,0.0209,-0.1368,-0.2264,
-0.2861,2.8649,0.0767,-0.0822,-0.4801,0.0514,-0.6181,-0.5216,
0.4150,0.4854,2.3614,0.3475,0.0222,-0.0502,-0.4142,-0.3062,
-0.1445,1.2893,0.4019,-0.0465,-0.4014,0.2956,-0.4493,-0.3092,
1.1602,0.1142,0.3470,0.7118,-0.2958,0.0203,-1.5420,-0.6533,
0.2436,7.4401,0.2369,-0.1215,-0.2621,1.7537,-0.8644,0.0272,
3.4205,-0.0150,0.3363,0.9231,0.5023,0.1064,-0.1415,0.0273,
0.0893,-0.3489,0.0611,2.8377,-0.3222,-0.2704,-0.6351,0.0317,
0.0788,0.3434,0.4546,1.1414,0.0861,5.8183,-0.0346,0.2581,
-0.3270,1.0896,-0.4165,-0.0023,-0.7098,-0.1375,-0.3302,-0.0430,
0.8344,0.0031,0.0607,1.0943,0.0227,0.5191,0.6859,0.7602,
0.4419,0.8495,1.0468,2.1724,0.2842,0.3446,0.1038,1.2128,
0.0951,4.3579,-0.3334,-0.6140,-0.1698,3.2471,-1.1543,-0.0719,
-1.7109,9.0715,-0.1202,-1.0950,-0.3484,0.7110,-2.1448,-1.1443,
-0.3211,-0.9035,-0.6423,2.0090,0.0059,-0.2565,0.0341,0.0666,
0.7599,-0.1199,2.5442,1.9277,2.6556,4.3875,0.1665,0.7970,
3.8482,0.9106,1.1561,0.1328,-0.5127,-0.0363,-0.4098,-0.0483,
0.0403,0.9749,1.2822,1.2130,0.0361,-0.1385,-0.5247,-0.0754,
6.5463,-0.2581,0.5304,-0.0217,-0.5141,-0.2409,-0.7289,-0.3858,
0.0276,-0.2386,0.1994,0.8140,-0.1841,0.0634,-0.2219,-0.1284,
17.4817,-0.0910,0.1356,-0.0052,-0.5251,0.0519,-1.1806,-0.1917,
-0.9899,-1.7630,-0.0868,-0.4787,-0.3487,3.5809,-2.2232,-0.9151,
0.3724,-0.4070,-0.3424,0.2883,-0.4031,2.1038,-0.6484,0.2095,
-0.3760,1.5572,-0.1222,0.0706,-0.6533,2.8123,-0.9177,0.3159,
0.0153,-1.3649,-0.8686,0.2723,-0.3823,-0.1849,-0.8297,0.2229,
0.4237,1.1425,1.2292,1.7669,-0.2202,0.1047,-0.3875,-0.0873,
-0.3853,1.2642,-0.0784,-0.0174,-0.1005,2.1703,-0.3523,0.0329,
-1.0218,-0.6966,-0.0105,-0.5424,-0.6477,0.6761,-0.6796,-0.2754,
-0.8485,-0.8367,-0.1618,-0.2635,0.3541,-0.2848,-1.0819,-0.5231,
-0.2181,-0.9401,-0.3935,2.8762,-0.9896,-0.4098,-0.6338,-0.0808,
0.7554,1.2661,0.0335,-0.2437,2.2325,1.3049,-1.1697,-0.0270,
0.9555,0.1040,1.5818,0.0614,-0.0983,0.2027,-0.2789,-0.1855,
-0.3000,-0.6005,-0.4681,1.1674,-0.3299,0.4182,-0.3013,-0.0664,
-0.5668,-1.4749,-2.6959,0.1435,-1.1786,-0.3803,0.0876,0.5836,
-0.1099,1.0128,0.0658,-0.6810,-0.9382,-1.0117,-1.9967,-1.5956,
0.2460,0.2770,0.7739,3.0677,0.4407,-0.0137,-0.1412,0.2057,
-0.0626,-0.0911,2.4572,0.2986,-0.3418,-0.3279,-0.7836,-0.7238,
2.0453,0.4676,0.2466,-0.2479,-0.1458,1.1404,-1.1224,-0.2117,
25.5596,-2.1270,-0.5116,-0.1222,-1.0464,-0.9401,-2.6578,-0.0302,
0.2314,0.6556,0.6565,0.3826,-0.4243,-0.0700,-1.0940,-0.4091,
0.8952,0.0008,2.1482,2.9999,0.0513,0.5362,-0.1954,0.2315,
0.0454,0.6952,0.3766,0.3824,-0.1941,-0.0148,-0.2597,-0.2646,
-0.0986,0.3588,-0.0170,1.3725,-0.5293,0.0787,-0.1918,0.0081,
0.0575,-1.0707,-1.7791,-0.3919,-1.1211,0.0572,-3.0195,-0.9104,
0.0880,0.1157,0.2391,0.3158,0.0386,0.1356,0.1640,0.0575,
2.2934,-0.5056,0.5312,1.5341,-0.2304,-0.4971,-0.6789,-0.2582,
0.3523,0.1885,0.6563,-0.1762,-1.1624,0.1874,-0.8625,-0.3122,
0.1363,0.0137,2.1122,3.4089,0.0860,-0.0764,-0.0158,0.1725,
0.2018,-0.0692,7.0085,1.7601,0.0439,2.6900,-0.0735,0.4090,
0.1728,-0.7718,-0.7901,-0.2523,-1.6838,-0.0754,0.0243,-0.2979,
-1.2360,-1.9383,-0.4317,-0.1808,0.0995,-0.1674,3.5049,0.0527,
-0.6613,-2.6322,-1.3466,-0.0946,-0.3338,0.3098,0.1326,-0.0881,
-0.5229,-0.2163,-0.0364,-0.0092,0.0558,0.0884,1.3001,0.3268,
0.5164,5.4836,0.1267,0.0650,-0.2509,0.7112,-0.5713,-0.0759,
0.3059,0.0316,0.5825,0.0586,-0.8677,0.3426,-0.1226,-0.0380,
0.1811,-0.0070,-0.3473,0.0330,0.2019,10.3198,-0.3883,0.0327,
0.9219,2.0035,1.7486,0.1368,-0.0185,-0.1098,-0.7151,-0.2974,
-0.1644,0.1703,0.1098,-0.2883,-1.0475,-0.7950,-0.0395,-0.4540,
2.0488,-0.3097,0.1772,1.0757,-0.0915,-0.2057,-1.0123,-0.1965,
0.2162,0.4515,2.5794,0.2754,-0.2024,0.0807,-0.1694,-0.1422,
22.0201,-0.4061,2.0917,-0.0758,-0.4244,-0.2806,-1.2369,-0.4255,
0.1260,0.1939,0.0019,-0.4604,-0.1734,0.2857,-0.0610,0.0436,
0.3789,1.1157,0.4298,0.5653,0.1522,1.1422,-0.5292,0.0316,
0.3981,1.9910,0.6891,3.2735,0.3946,0.4287,0.2800,0.5388,
2.8754,-0.0260,0.7283,3.0917,-0.0177,0.1502,-0.2425,0.2284,
0.0347,0.3247,-0.0533,0.0066,-0.0553,0.4602,0.9407,0.2006,
-0.1034,-1.3240,0.0940,1.7665,-0.0380,-0.2263,-0.3901,0.3522,
-0.1016,3.2904,0.9128,-0.1153,-0.5039,0.8130,-1.3042,-0.0755,
0.0565,-1.2623,0.4103,2.4546,-1.5141,-1.6013,-2.6052,-0.9171,
