LFQ.intensity.1.2M.urea,LFQ.intensity.2.2M.urea,LFQ.intensity.3.2M.urea,LFQ.intensity.4.Std.Wash,LFQ.intensity.5.Std.Wash,LFQ.intensity.6.Stad.Wash,LFQ.intensity.7.LiCl,LFQ.intensity.8.LiCl,LFQ.intensity.9.LiCl,LFQ.intensity.10.Std.1.wash,LFQ.intensity.11.Std.1.wash,LFQ.intensity.12.Std.1.wash
,24.33135414,24.74077797,27.03956985,26.88750839,26.57701111,27.71992874,27.48408318,27.58684921,26.99377632,27.141119,26.822258
,,,,,,22.78624344,23.14399719,22.7572937,,,
,,,22.19349098,22.73549843,,22.56434822,22.53359795,23.19056892,,,
,,,24.5021534,23.97044373,24.2686367,24.41609383,24.69359779,24.80410194,24.57010651,24.63256264,24.24030876
24.30785942,24.22751236,24.4054203,24.39571381,24.29438972,23.60206985,24.48228455,24.4307766,24.44316292,23.85100365,24.09571075,23.98224449
27.04697609,27.32885742,27.06937981,27.79203415,27.68552017,28.19192314,28.53348732,28.0486393,28.43841171,26.96971893,27.40714073,26.97224236
,24.691576,24.60172844,25.22530746,25.22254562,25.68867111,25.28866386,25.63203621,24.75613213,25.39715195,25.537714,25.08269691
,,,,,,22.58458328,22.7267952,,22.89035606,,
,,,22.41051483,22.75650024,22.15452766,,,,,,
,,,22.49313927,22.41123962,,,,,,22.60421944,
,,,,,,21.24446678,21.33352661,,,22.4616394,
,,,24.62544632,24.48560524,24.02242279,,24.13547516,24.14219093,24.74432373,24.50682068,24.79377174
24.35823631,25.91040421,26.15315628,27.93708038,28.15619659,28.28621483,27.2110405,27.18593597,27.09717941,27.70477295,27.58906555,27.65335083
30.46080399,30.5767765,30.54866791,29.9819622,29.88871384,29.77066231,29.01977348,29.77773285,29.24714851,30.2536087,30.22296906,30.31818581
29.30988503,29.25484848,29.35070801,28.88672447,28.64089394,28.44165993,27.98820686,27.39623642,27.28859329,28.95265961,28.58380318,29.13770294
24.50911903,,24.45657158,25.18029404,25.19535446,25.40223503,25.03351212,25.23768425,25.27834892,24.98315811,24.94297409,25.37351608
25.04593468,24.7470417,24.89425659,26.22517776,26.4099102,26.16987801,26.45545959,26.53250694,26.54664612,25.87140656,25.90563965,25.73293495
,22.42057228,23.44505882,27.05351639,26.56172562,26.95936394,28.04338264,28.0823822,28.20499039,26.0376873,26.30638123,25.74742508
,,,,23.27895164,23.30424118,23.29557991,,23.46213913,23.43974304,23.64152145,23.61402893
,,,21.81842995,,22.10444069,24.99740028,25.60416412,24.8317585,22.14870644,,
27.20806503,27.29237175,27.21076202,28.52932358,28.52850342,28.39345741,27.81421089,28.59156418,28.16480446,28.84986496,28.77266121,28.94620323
,22.29888344,,23.12956047,23.46351051,24.06151009,24.34340096,23.56813431,23.95384789,23.17945099,23.11887741,23.12117195
,,,23.39165497,,,24.42245865,23.46101379,24.18857956,,,
,,22.83570671,25.25799751,24.82157707,25.01809692,26.24083519,25.88392448,26.53752136,24.17218781,24.50996399,25.08768272
,,,25.57294083,25.48240852,25.60546494,26.72286224,26.62742233,26.7137146,25.99477005,25.9319973,26.12482834
,,22.26419067,25.16280937,24.88175774,25.41892624,26.47203064,26.44878197,26.19987106,24.66030502,24.56610298,24.4186039
,,,,22.00764847,,21.34201813,,,22.201828,22.1774292,22.51703644
26.64979362,26.36606407,27.12849045,26.49252892,25.98189545,24.78686142,25.81824112,25.62327003,25.24263573,25.94710541,26.17148209,25.99961662
27.09677696,26.81139755,26.6996212,28.28546524,28.1984024,28.32684517,29.31930542,29.32392883,29.24621964,27.94965744,28.11565018,27.97721863
27.60724258,27.66979599,28.00640678,27.30033684,27.01775742,26.56220627,26.49559593,26.34685326,26.24530411,27.45795059,27.44332123,27.26221657
,,,27.0163765,27.33645439,26.5994606,27.38599205,27.57412529,27.27204132,26.47583771,26.90884781,26.2331562
,,,25.41199493,25.37888336,25.57088852,25.49445152,25.70184326,25.68410301,25.41560936,25.42374229,25.25990295
,,,22.06985855,21.98853302,,,,,,,
,23.20484543,23.44303703,,,,23.20493507,22.81344795,,23.76880455,23.77384377,
23.70640755,23.71994019,23.86759377,23.48123741,23.41519165,23.38706017,,23.10647011,,,23.6537075,
,,,25.0202198,24.87834549,25.05845833,25.58980942,25.33056831,25.74532318,23.7727375,24.1532135,24.06849861
,,,22.95757103,,,22.83819008,,23.50603294,,,
,,,23.94824409,23.68517303,23.99317169,23.69985962,23.57184219,23.47147179,,,
23.10921478,,,23.47333145,23.44606972,23.37438011,23.96208191,23.32580757,24.11672211,,23.7135582,
,22.99622726,22.83539772,23.57137871,,,23.24511909,22.96574974,23.14796066,,22.52852821,23.45337296
,,,,,,,23.64932632,23.87117195,,,
27.78749657,27.16739082,27.38944244,27.98000145,27.93376541,27.79532051,27.51630592,27.50990295,27.28841591,27.90724373,28.03805351,27.87759781
29.37303925,29.76357269,29.77710533,26.66938972,26.72871208,27.05755043,27.82037354,27.46326256,27.63013458,26.8111515,26.46647072,27.01860619
24.09956932,23.78386688,24.37391472,,,,23.39571381,23.27554512,23.7361393,,,
25.73843384,25.51887321,25.71596718,25.74734879,25.87269783,25.77783585,26.40720558,26.45294952,26.42527962,25.89427948,25.92580795,26.07777596
,,22.79764557,23.52838516,23.24696159,,22.58164406,,22.63451385,22.63484573,22.22969818,22.55968857
,,,,23.11370468,,22.68226051,23.08422279,,,,
26.12931633,25.81320953,26.26595879,25.54277039,25.5041256,25.1261673,24.74427223,25.03208351,24.91104507,25.75837135,25.75725174,26.05017662
24.02106667,24.15769196,23.64361382,24.03992653,23.99213409,24.20007706,22.72924614,23.54745483,23.02425003,23.9755249,23.70872498,23.64932632
,23.17000389,22.74712372,,,,23.83759308,24.00804138,24.19309998,,,
,23.09414864,22.59611893,,,,,,,,,
,,,,,,23.52707291,23.56825066,23.29726028,,,
,,,22.98023987,23.6125679,22.95251465,22.83279228,22.58772087,22.63732529,,,
,,,,,,,23.27710724,23.29389763,,,
,,,,,,23.53954887,,23.52073288,,,
,,,,,,,,,,23.71145821,22.41951752
,,,,23.53017235,23.4522419,23.63931465,,23.73541641,,,
,23.20553207,23.74170303,,,,,,,,,23.27355385
23.85861206,23.65927124,23.86372375,23.16994286,,,,23.23252678,,,,
,,,23.36613083,23.1545887,23.75735474,24.33885384,24.44208717,24.40496635,,,
,,,24.60178566,24.80960655,24.41680145,24.31007957,24.33572197,23.30869293,,24.4767952,24.75302315
,,,,22.89844131,22.22328949,,,,,,
,24.63887215,25.12786102,25.64658356,25.94299698,25.79907036,24.5079689,25.148489,24.86499977,25.7138195,25.89915276,25.78064156
,,,,,,25.30636406,25.31503105,,,,
24.13022041,24.43650627,24.63958931,24.32024002,24.21118927,24.46961021,23.72108841,23.31672287,23.28178215,23.92025375,24.24190903,24.39329338
,24.63106537,24.53445244,26.79983521,26.41514206,27.23196602,28.18768311,27.9744873,28.00801086,26.46024895,26.72767258,26.58405495
,,,26.1523819,26.41012001,26.27756882,26.03462601,25.8003788,26.03741455,25.53673744,25.87804222,26.40392685
,24.12447357,25.16419029,28.0513916,28.29219627,27.89174461,27.91587257,28.30508614,28.06152153,28.32787323,28.32979965,28.22793388
,23.11845016,23.97788429,,,,,22.57295227,22.2575016,,,
,,23.43478966,24.26341629,24.27604294,23.86976051,23.45123672,24.09321404,23.66123009,24.04485321,23.55707359,24.38047028
,,,22.33826828,,,23.33551788,23.89587402,23.23147202,,,
,23.10130119,23.12087059,23.64427376,23.41905403,23.20825958,23.30688667,23.89504242,23.74036598,23.41235161,23.5114727,23.85386086
,23.06025696,23.28121758,24.33660698,24.5917778,24.3939476,23.99377632,24.02115059,24.06274605,24.75674438,24.6673069,25.1484108
,,,23.4168663,23.29796028,,23.86551857,24.18222618,24.13836861,,,
,,,,22.48497772,23.47097588,23.34665108,,23.42239571,,,
26.46017075,26.57152367,26.63381004,24.31160545,23.37291908,23.7751503,24.97092628,24.73871803,24.98823929,,23.78974915,22.41666031
24.13202667,24.11925697,23.70935631,23.2179184,23.49765396,22.56665039,23.19062996,22.8161087,22.94831467,23.30410194,23.37398148,23.08754349
,24.8214798,24.6463089,23.78646278,,,22.40839005,,22.61784554,,,
,,,,,,23.71208954,24.31354332,24.17767334,,,
24.40859795,23.99377632,24.44088364,24.99300003,25.13116264,24.58026314,24.75363541,24.12691689,24.16760254,24.50324631,24.50863457,23.84842682
23.91597557,23.48775291,23.89096832,23.93508148,23.73034477,,23.15273476,23.31893158,23.41493225,23.47963524,23.50736427,23.6129055
,,,24.90283585,25.40129089,25.80106926,24.82284164,25.43815804,25.19223404,,24.79822922,
27.4760685,27.02907372,26.94948959,27.99814224,27.86567307,27.666008,27.34595871,27.60590172,27.47830963,28.03244019,28.02939034,27.9860363
,,,23.64339447,23.81645966,23.05387688,23.45838928,23.617733,23.71208954,,23.47407341,23.59479904
23.61616325,23.62354851,,,,,,,,,,
,,,,22.7285614,23.4942379,23.36532974,22.89637375,23.2734127,,,
,23.03680992,23.06776047,28.69368553,27.7644577,29.57600212,28.56728745,29.8906002,28.69358444,29.08800507,29.04538918,28.13476944
,23.10389519,23.42956352,,,,,,,,,
,22.3113842,,22.81050873,22.40582275,22.81360435,,22.5932045,22.4736042,23.45249367,,
,,,,22.78418732,22.39461517,,,,,,
,,,24.5513916,24.28298569,23.78196716,23.89365387,23.74806595,23.82434845,24.08812714,,23.6135807
,,22.51014519,,,,,22.88794136,21.97102356,,,22.41537094
26.46452522,,,,25.15834618,,,,,26.38254929,25.87799454,25.22217751
,,,,23.19392586,23.44139099,,25.0105629,,23.8314209,24.22809982,24.01954079
24.45582008,24.97149658,25.03195763,24.87820625,24.39767265,25.14600372,26.07377815,25.77633095,25.95318222,25.37931252,25.05378532,25.19001198
,23.75011253,23.73024178,,,,,,,,,
,,,23.89735222,23.86211586,23.54827881,23.65162849,23.85984421,23.66644096,24.65997887,24.15073776,24.29887009
,,,24.65195656,24.64531898,25.10281563,23.83229065,23.84402657,23.88250351,24.42335701,24.07128334,24.35575104
25.77228355,25.71560097,25.63286781,23.56523132,23.7940197,23.98797798,24.7934742,24.47171974,24.54026031,22.95571136,23.18743134,
25.20459938,25.67211914,25.16373062,27.72961998,27.21447182,27.93354034,28.71174812,28.01770401,28.28634644,26.78531456,27.21066856,27.0414505
25.77341652,25.3670311,24.67411423,,,,,22.88743973,23.68431664,,,
,,,23.10030746,22.92332077,23.42892456,22.38753319,23.20644188,,,23.0098877,22.73235512
,,,24.18093872,24.12360573,23.8752079,,,,,23.80301857,23.80143929
,,,,22.33262634,,,,,24.53712273,24.35077095,
23.15682793,22.63003159,22.56085587,21.86600876,,,,,,,,
25.66930962,25.57773209,25.8730278,25.65012169,25.63383865,25.52895164,24.81680107,25.32878876,24.87684822,25.37828827,25.52025414,25.99604225
22.66696167,23.24030876,23.75460434,22.99127007,22.71987915,23.00742722,23.20028687,23.72004509,23.45412636,22.614748,23.05875587,22.50171661
,,,,,,22.03788376,22.4200573,,,,
,,,22.42971802,21.81694794,,21.92226982,,,,23.09455109,
,,22.87670898,,23.15315247,,,22.78338814,23.09680557,23.59194946,,23.48542023
25.86474037,25.40678406,25.83463097,25.72798538,25.77077293,25.57804871,24.6276741,25.28471565,24.89684486,25.72385216,25.81904602,25.80980301
,,22.24539566,,21.91892624,,,21.40286064,,22.07815933,21.85654259,22.32605553
,,,22.63023186,,,23.38824272,23.13086319,23.44012451,,,
,22.47253799,23.01065636,,21.35638237,,,,,,,
25.39339256,26.90253639,27.14520836,22.38635063,22.51171494,22.40514755,23.77695847,23.55835724,23.64295387,22.34372711,22.85587692,23.06370163
,23.64691353,,26.86938286,26.97541618,26.74663162,27.61055565,27.63775444,27.61203384,25.50857353,25.76106262,25.4909687
,,,25.62583542,,24.33279037,26.13080978,26.51900864,26.3175869,,23.26011848,
24.00127029,22.51125526,24.50197029,29.74520493,29.73230743,29.86060524,30.35142326,30.4305172,30.34064102,29.24211311,29.39390755,29.22683334
24.53451157,24.5447464,23.82395935,24.12612915,24.46929932,24.66008759,23.93984032,24.14522743,24.02276039,24.77384377,24.93400192,24.71957588
,,,24.15746117,24.07781601,23.36011314,25.93539619,25.23790359,25.87182999,,22.18404388,23.66046906
,,,23.19311523,22.82938957,22.74209404,22.90994644,23.25580406,,23.59012222,23.56465149,23.74796295
,22.64798927,22.36011314,,,,,,,,,
24.73722267,24.29473877,25.34472275,,,,24.71863556,23.96243477,24.33272171,,,
,23.8493824,24.25652313,25.073246,25.25078964,24.84560776,24.10900879,24.66329575,24.15930939,25.17763519,25.17325592,25.07700157
23.99619293,25.27611351,25.15792274,,,23.29810143,23.02936554,,,,,
23.73902702,23.4328804,23.71826935,22.88966942,23.40288544,22.72175598,22.0425663,22.13721085,,23.48197746,22.80260468,23.41312599
22.87383842,22.87488937,,,,,,,,,,
26.86336899,26.6031456,26.93831635,27.32234001,27.49388695,27.04718399,26.9096489,27.32731628,26.98130798,27.59612274,27.51945877,27.52215576
29.50515938,29.41250038,29.46696091,28.26051331,28.35825348,28.66925621,28.55629158,28.37964439,28.6487999,27.97251511,27.9878273,28.07045555
,,,,,,21.83907509,22.04876518,22.15724373,,,
27.35564995,27.60250854,27.85084915,26.68351364,26.73078537,26.87244034,26.11481667,26.45777893,26.36228943,27.03674316,26.88180351,27.48446846
,,,,,,23.37570572,23.4299469,23.3378334,,,
,24.121315,24.37729454,22.47541046,23.07613754,,24.23600578,24.56110001,23.98294067,23.34854317,,
26.84385872,27.68317986,27.5760746,22.47904396,,23.97701073,24.17888832,,,,,
,23.63466835,23.49862671,24.25925636,24.34604263,23.99092293,23.49533653,23.99412155,23.97412491,23.95384789,23.9401989,24.00109863
24.36559677,24.55788994,24.46007729,24.85014534,25.14798546,25.17691231,25.1929493,24.91127396,25.00208664,25.04814148,24.49570274,24.66497803
24.41053963,24.27753258,24.92361259,26.94201279,26.76862907,26.76230621,27.16077232,27.35430527,27.29745293,26.17188263,26.66166496,26.31568718
,23.84086227,,26.29710388,26.39612198,27.21159744,26.61034393,26.24241829,26.72949028,26.00197983,26.39821243,26.11344719
,,,24.06611824,23.74057198,,23.01289177,,23.68688393,24.11083984,23.73355484,24.3911972
,25.62262726,26.46123314,,,,24.30187225,,24.64245796,,,
24.8214798,25.30305862,25.09526825,25.54297638,25.6115551,25.55215454,26.5333252,25.80977821,26.37875175,24.27696419,24.94708443,25.13625717
,,,,23.48456001,23.20530891,,23.51989365,23.6012764,23.48123741,23.66719818,22.92254066
,,,28.59409523,28.57217598,28.69474792,29.02104568,28.81424141,29.12159157,27.72968483,27.86283875,27.6798954
27.06074905,27.57492065,27.66661644,26.92671394,27.02960014,26.74213982,25.78486633,26.01216316,25.71439552,26.80599594,26.88495064,27.31613731
,,,26.23224068,26.15911674,25.52405548,27.76932335,27.47467804,27.76249504,25.59403038,25.79894638,25.87093544
,23.56627846,24.1666069,24.21066856,24.3011055,23.92768669,23.67238808,23.98919296,23.92904091,24.16015625,24.45205307,24.30883026
,,,,,,,,,23.25205231,22.89556122,
,,,26.11108017,26.19080353,25.98111153,27.17816734,27.11396217,27.53526878,25.06118202,25.83093834,25.43303871
,,,21.85174751,,,22.59716606,22.6872673,,,,
,,,26.71515656,26.81347847,26.91490364,27.28700829,27.31863785,27.58813667,25.59254837,26.0010128,26.11549187
28.03658676,27.93988419,28.20536423,25.78982353,25.79335022,26.12413788,26.39209747,26.13502502,26.34641457,25.55783272,25.72653008,25.74519539
,,23.89003944,23.19330978,22.44657516,,22.96006775,22.22943497,,,,
24.77454758,24.63356018,24.96468353,24.4291172,24.24945068,24.55186081,24.89628983,24.51117134,25.02854729,24.59929085,24.50106049,24.74750328
25.38063431,25.0135479,24.96508026,,,,,,,,,
26.33041573,27.25691986,27.32534599,23.48885536,24.31520462,23.10178185,23.38284492,23.90912247,23.42393494,23.94333267,23.78026581,24.69093704
,,,23.35124207,23.34041595,23.87764359,24.42598343,24.76976395,24.56993294,,,21.55543518
,24.00744438,,25.12947273,25.12766457,24.54610252,25.61621857,25.81782532,25.34119797,25.46647072,25.28566742,25.36766434
28.87751007,28.56485367,28.98985863,28.14374924,27.99744225,27.91991234,27.24417877,27.52484703,27.38212013,28.35921669,28.24308968,28.28779984
,,,,22.77031898,,21.95166206,22.08670235,21.55506134,22.61348915,,22.38458633
23.3622551,23.67616081,23.67432976,22.8459034,,23.39832687,24.29263496,24.46556854,24.12494659,22.66524887,22.7553997,23.12533951
,22.93917656,22.85861206,,,,,,,,,
,24.00118446,24.21711922,24.87380219,24.16545677,23.84861755,23.50324631,24.03783226,23.34638023,24.4932003,25.23205757,24.80158806
,,,,,,22.07525635,,23.05619431,,,
,,,22.80138016,22.91201401,23.00785446,22.72569275,22.92988968,22.55142784,,,
,,,22.08738327,,,21.67994308,,21.78248787,,,
,,23.56917953,25.18608665,24.8759594,24.55233002,23.23432541,24.32943916,24.12084007,25.05874825,25.11346626,24.9063282
,,,,23.90352631,23.70028305,,,,,,
27.17140579,27.57101822,27.24445152,27.837677,28.6974678,27.53801155,28.08283806,28.18025589,28.24331665,27.48054504,27.77749825,27.60420609
,,,23.1575985,23.06790733,23.73365784,23.33169746,23.10841751,23.50930023,22.9217968,23.24849701,
28.98092651,28.92141724,29.2901535,28.39550209,28.51084709,28.91168022,28.94475174,29.07040405,29.20468903,27.68204117,27.89452171,27.86944199
,,,23.42534447,24.24343491,24.60580254,24.98193932,24.86419678,24.71051216,24.11251259,24.6618824,23.37158966
25.15688133,25.71080208,25.54789734,25.9212532,25.74368095,25.71287537,24.59240532,25.44344711,24.93269539,26.01964569,25.89832115,26.30827522
26.666008,26.48531342,26.69245529,,,,,,,,,
23.31851768,,,23.7039814,23.63245201,,22.9349556,23.44113731,,23.69444847,23.9616394,23.39466858
24.45356178,,,25.56993294,25.51337242,25.02356529,24.73386574,25.03791618,24.72660828,25.84469795,25.70833015,25.74568367
,,,23.30619049,23.50008774,23.35541534,24.13226128,,,,,
,,,,,,,23.53124428,22.83180809,,,
,25.6265316,,26.53471947,26.58491516,,25.5666256,25.85571671,,26.89642906,,26.44674873
,,,,22.4126606,22.88438606,,,,,,
,,,,23.53824806,23.59012222,,22.16226387,,,23.72806168,22.9687748
,25.75029182,26.09872627,27.75315094,28.08987427,28.20162964,28.71754456,28.37869263,28.56895447,27.26642227,27.47630119,27.26785278
,,,,,21.98832512,21.6888485,21.68987083,21.39749146,,,
23.53670692,23.89763069,23.30619049,,,,,,,,,
,,,,,,22.91122818,23.45575714,,,,23.14074135
24.40177917,25.83800316,26.09681702,,,,,22.93214607,,,,
30.40151596,30.74173927,30.52822495,32.29225159,32.33092499,32.69409561,32.28826904,32.23854065,32.40925217,32.24765015,32.31062317,32.17313385
28.45414925,28.24386215,28.58860207,27.92716599,27.82899094,27.60123253,27.68719101,27.9105072,27.63816833,28.12080002,28.23260689,28.10414696
,,,23.97814751,24.35709572,24.36379242,24.22633553,24.48578835,24.71434402,,23.77444649,22.3857975
,,,25.0980835,24.97044373,25.36553001,25.68040466,25.77006721,25.88495064,24.7137146,24.77288818,24.90269852
23.57056999,23.83287048,23.51821327,23.39910889,,,22.8713398,23.37464523,,,23.07968903,
,24.37755966,24.77036858,25.72572517,25.86230659,25.36779785,25.50233459,26.19375801,25.68800545,25.90129471,25.89140892,26.1459465
,,,22.61811447,,,23.33538246,23.69338608,23.30382347,,,
,,22.87320137,25.41338348,24.55344391,25.42460823,26.02755547,26.45795059,26.61512375,24.69996452,24.80356026,24.65997887
,23.2239666,23.25767517,,,,,,,,,
,23.70070648,23.71345329,23.01726532,,,,,,,,
,,,,,24.42463875,25.32130814,24.60636902,25.42985153,23.43237114,23.59331894,23.61762047
,,,,,,24.21689606,23.38099861,24.42175293,,,
26.08784294,26.31560135,26.47114563,25.18812561,24.82682228,24.6348362,25.29663086,25.25028229,25.10633469,25.25031853,24.83802605,24.90159416
