Intensity trophozoite 1,Intensity trophozoite 2,Intensity trophozoite 3,Intensity trophozoite 4,Intensity  pseudocyst 1,Intensity  pseudocyst 2,Intensity  pseudocyst 3
96187000,565720000,384640000,429180000,99581000,55107000,304090000
233560000,781350000,1001100000,824060000,14059000,8597700,123270000
93933000,76511000,136380000,73472000,445140000,375380000,198310000
71749000,127280000,235770000,236150000,43067000,150130000,0
163580000,157900000,80437000,206200000,151710000,41696000,0
0,130580000,35818000,95869000,173350000,172340000,0
113920000,0,0,0,307030000,280660000,157340000
35230000,0,0,0,424700000,403280000,0
3183000000,2078100000,1720300000,1784800000,2495300000,2268800000,1994800000
866930000,907560000,1009600000,931950000,1364300000,1031100000,1231300000
176740000,92707000,107310000,189360000,1207400000,1255200000,254690000
3001700000,6587600000,6589000000,4919500000,36808000000,34979000000,18536000000
14158000,29821000,0,0,105630000,120320000,0
79776000,0,27620000,57295000,691320000,289040000,130700000
111600000,151950000,53132000,139360000,0,6718600,15491000
20166000,62720000,0,61826000,955740000,1097100000,653830000
769440000,672720000,626890000,616970000,487840000,338970000,316290000
2501800000,5892100000,4554100000,4964200000,12595000000,13068000000,7878200000
443660000,1356300000,1273300000,1422200000,6638500000,5761400000,2472300000
2435300000,3390000000,3224000000,3470700000,2012700000,2162700000,1527200000
341310000,250460000,461800000,436500000,57007000,171410000,88888000
193000000,487210000,564870000,383090000,2128200000,1027900000,277040000
170550000,480820000,380720000,334730000,593660000,390070000,343450000
136200000,289500000,209000000,181510000,151980000,128780000,0
200310000,151330000,160860000,167950000,7269000000,7440600000,5394100000
398030000,1237600000,1020800000,1354200000,498010000,222350000,0
251210000,340360000,266070000,314200000,356480000,353490000,251860000
227060000,520900000,368150000,325430000,541460000,401920000,256970000
13252000,30438000,21389000,14021000,209000000,277560000,129220000
0,84152000,76046000,69661000,561230000,893740000,221030000
0,19201000,16229000,29964000,22448000,19053000,18267000
26647000,29404000,66976000,40640000,43112000,38760000,0
11622000,0,0,28229000,323220000,245670000,54492000
336970000,443240000,444980000,454770000,523940000,130420000,581890000
44710000,96261000,11767000,211050000,47928000,35285000,36607000
79100000,9266700,69027000,15439000,224360000,172000000,80986000
468150000,1125300000,898320000,1420800000,1713300000,735960000,316110000
164240000,306270000,182700000,31687000,1053500000,1805300000,1541400000
0,28858000,18861000,19843000,0,0,4168700
49619000,334090000,225190000,238980000,692280000,516460000,73784000
92689000,56503000,58153000,91125000,524600000,119360000,740910000
269070000,721600000,483650000,520860000,230110000,454960000,285470000
0,46255000,171910000,0,872360000,121810000,110390000
33673000,105950000,70462000,70006000,600070000,600820000,110250000
34117000,0,92595000,63533000,37665000,66743000,0
10711000000,13948000000,12956000000,11034000000,7960700000,10748000000,12424000000
116950000,64590000,62234000,49069000,2888900000,3218900000,5326500000
35327000,11194000,10232000,14048000,18405000,20001000,0
9162600000,20150000000,13665000000,15576000000,8425800000,6904900000,6052100000
336010000,662910000,607430000,959620000,287100000,348010000,327140000
26083000,312430000,284020000,181140000,1834300000,2287600000,1195700000
442360000,3627800000,2179900000,2698800000,878850000,836720000,173340000
2866400000,5353600000,3446700000,4453800000,2031000000,2467300000,949770000
6734300000,7969300000,7626400000,7048600000,17245000000,15025000000,8131000000
278170000,164590000,193390000,313130000,798560000,1119200000,1050800000
136420000,157270000,179620000,357860000,23544000,61016000,0
4192300,0,0,0,259330000,210090000,57367000
8835800000,13309000000,11677000000,9845700000,3211700000,4505400000,3963600000
103510000,78466000,64755000,66428000,272400000,305920000,359990000
201820000,55345000,49857000,126050000,57382000,75646000,62647000
10971000,0,12142000,35637000,394590000,342600000,557100000
0,357700000,343860000,5252200,314960000,24629000,332830000
39970000,472870000,84895000,118030000,133490000,44200000,0
766850000,1647000000,1748900000,1335700000,2099800000,2364300000,1078300000
46857000,23296000,14946000,18692000,9049100,7363500,0
67278000,83486000,59967000,84737000,0,0,0
59749000,87966000,65687000,62381000,43041000,268740000,380590000
544190000,649970000,686400000,644720000,1422600000,1126700000,651220000
9611800000,7424300000,7543900000,7447900000,27181000000,32962000000,11328000000
105890000,148820000,191510000,175070000,98539000,136140000,28732000
0,38788000,0,31533000,35039000,44351000,0
2930000000,2282300000,2108400000,2178600000,7867600000,10321000000,8800300000
3179800000,13148000000,8406000000,7487300000,4262100000,5823400000,2874600000
191890000,117870000,196490000,258910000,82743000,0,26815000
139140000,179010000,214120000,170790000,189310000,195080000,23084000
53983000,75432000,100160000,129260000,0,0,0
119470000,220020000,0,10814000,20644000,0,0
0,0,0,0,28660000,46864000,0
0,57838000,0,0,445510000,223830000,29639000
87761000,52400000,18012000,0,3497200000,3060300000,1591800000
53899000,242850000,195070000,113360000,55827000,243050000,0
12187000,150270000,131160000,145650000,405030000,523640000,20921000
751610000,2992700000,2319100000,2116800000,0,0,0
5967000000,9678900000,7160200000,8880900000,19543000000,17948000000,14204000000
42590000,0,32762000,0,0,0,0
405080000,621590000,693220000,551360000,350180000,525450000,564940000
62064000,31721000,31964000,78887000,74060000,49471000,73840000
188050000,382230000,510970000,480000000,182500000,289430000,0
98637000,42524000,144290000,199290000,565300000,413870000,273710000
147730000,124820000,219710000,214950000,93107000,121300000,106670000
2377500000,1709700000,973230000,998760000,1830900000,2145700000,3287200000
0,0,0,0,1412300000,885990000,342360000
143070000,126310000,122810000,88524000,0,0,36782000
4539200000,4377800000,3623900000,4481200000,5657300000,5618500000,1851000000
477820000,617640000,694840000,581800000,439770000,386460000,565300000
3564900000,3149200000,2385900000,1826800000,4453600000,4687000000,3396300000
0,0,0,0,35233000,15450000,0
868320000,1075100000,1797700000,1444400000,2979900000,1863400000,1419200000
360090000,554320000,517010000,499840000,40627000,0,56272000
166510000,0,99436000,157090000,107050000,227320000,174780000
288820000,767320000,819380000,900440000,657400000,744810000,565770000
3230600000,5184200000,4303500000,4557700000,9848800000,10117000000,8161300000
2356700000,3244500000,2453100000,2814100000,2909900000,2558700000,1365100000
42444000,34886000,27748000,50581000,30977000,28147000,0
933260000,1331500000,1358100000,1372500000,219670000,383500000,229770000
80687000,211150000,108950000,158560000,383780000,528530000,281540000
148410000,23501000,26537000,48074000,375080000,538530000,190180000
61659000,247710000,165860000,146370000,41986000,35050000,190840000
0,310880000,262510000,282880000,836590000,498320000,301200000
226040000,704620000,252680000,665520000,1821400000,1926100000,142450000
0,194920000,152750000,303280000,824410000,875270000,188030000
327340000,90409000,136710000,78732000,72226000,0,87813000
0,7146400,0,0,14807000,78667000,16044000
0,173550000,153480000,70398000,0,105370000,0
158080000,429370000,636550000,423290000,591320000,644160000,539430000
1140500000,1363100000,1221800000,1269300000,1545600000,1770300000,1283600000
844860000,1557300000,1117600000,1177100000,220640000,476020000,156770000
2661700000,7239000000,6381900000,7000700000,4433700000,3999300000,1943400000
18121000,5669800,0,0,0,0,13869000
0,222610000,191640000,126740000,0,0,0
0,44529000,0,25913000,8967200,7869800,10015000
557140000,679150000,383730000,467470000,250280000,290870000,539100000
78379000,94432000,156660000,130950000,1910500000,2545300000,1968800000
0,0,0,0,47670000,163020000,156020000
2940000000,5975100000,5636300000,6188300000,2616300000,2983800000,1894300000
0,36962000,44411000,75641000,22455000,0,59502000
63180000,42483000,38405000,67460000,22412000,0,0
15857000,81826000,111760000,121860000,38548000,0,9555100
166130000,199850000,136140000,109080000,47608000,77429000,47402000
135540000,367760000,678460000,553160000,121660000,29390000,21004000
56796000,150460000,153660000,105970000,50023000,123290000,57787000
0,123480000,69468000,28401000,252220000,257000000,32535000
154400000,358230000,527470000,783070000,40950000,143550000,172890000
86600000,100880000,85021000,43177000,0,0,0
231730000,2102400000,1362900000,2253900000,4553200000,3662200000,2358900000
48318000,257620000,119700000,23249000,180590000,209600000,116210000
54122000,39863000,31781000,92542000,1833800000,2101100000,882320000
34676000,61065000,57568000,46037000,10015000,0,0
61640000,104170000,74262000,76372000,92246000,81596000,119950000
121400000,89629000,65225000,120990000,98812000,74699000,0
0,85051000,112890000,44893000,18114000,0,0
37202000,96853000,127690000,74792000,14704000,0,123330000
11481000,48976000,32480000,46332000,84100000,128350000,88530000
111170000,85384000,314350000,332720000,277680000,257780000,79442000
835320000,1536900000,615190000,826870000,863580000,1257100000,430940000
616140000,1728800000,1624200000,1097100000,21389000,58282000,30427000
700160000,1218900000,336170000,176700000,948970000,432960000,538130000
0,0,79731000,114090000,1111200000,1211700000,791680000
9839800000,8821700000,6585700000,8365100000,10128000000,8971400000,5321300000
2731100000,2449700000,2039700000,2221200000,4694500000,4703500000,4016200000
28847000,57083000,17894000,48344000,26259000,468960000,32728000
193130000,667230000,701330000,616030000,282760000,373130000,34738000
109000000,0,51612000,39625000,70571000,0,83445000
334770000,300630000,145930000,195570000,886900000,750710000,125720000
84863000,421790000,350170000,281350000,138110000,144170000,50021000
546920000,1502400000,1257900000,1953500000,16614000000,10766000000,10351000000
499320000,351890000,357760000,32820000,564760000,520480000,495090000
0,27078000,20918000,0,176190000,190740000,0
4924200,0,0,6212900,2227400000,2281400000,704170000
436530000,402880000,338230000,375660000,397840000,656570000,215390000
14451000000,19018000000,14430000000,18803000000,23199000000,30244000000,19255000000
476800000,778940000,386310000,338340000,1564900000,1621900000,1074800000
3126100000,6057200000,5394200000,5901200000,13628000000,5324700000,5213700000
163150000,0,0,0,388810000,482490000,245460000
127860000,170960000,82100000,166470000,253680000,327200000,320410000
51099000,18650000,45166000,59608000,13046000,95981000,48748000
196090000,239410000,236350000,272610000,576250000,638640000,189080000
221050000,610010000,567610000,671760000,0,0,70482000
9668700000,16836000000,15920000000,16348000000,12908000000,8878400000,6501700000
1518900000,3360200000,2932800000,2738200000,4179000000,3594700000,2050800000
977740000,1108100000,790140000,843340000,17442000000,19055000000,8014600000
84157000,1221700000,755410000,550830000,322120000,994880000,33484000
17200000000,42757000000,39576000000,33344000000,34492000000,34603000000,23608000000
0,17499000,19249000,99383000,135900000,238440000,406960000
80831000,180990000,43998000,41023000,193340000,146390000,44170000
0,65124000,21535000,69897000,55283000,45542000,0
201940000,219090000,73666000,208530000,293530000,405170000,264200000
51895000,491260000,230470000,297950000,0,0,0
13698000,47887000,0,0,0,62073000,8835100
116640000,90048000,51620000,63472000,183160000,204820000,152840000
322570000,476220000,270220000,500850000,3514200000,2505000000,912140000
0,39658000,79660000,0,285270000,144230000,39821000
0,261110000,238900000,269680000,236710000,353940000,53845000
75500000,47666000,58215000,65382000,38022000,27716000,8285300
0,37918000,49577000,58534000,26990000,0,13143000
120490000,1234500000,570260000,778320000,492140000,382690000,0
0,17716000,0,0,47752000,57264000,46015000
0,31516000,14936000,13973000,11747000,304380000,195110000
234820000,546320000,255510000,381830000,371940000,197330000,218440000
82266000,61378000,92072000,88033000,5238400,0,0
0,138810000,51565000,0,0,0,0
570710000,1741100000,1365000000,992070000,642920000,872660000,371720000
114090000,25571000,14771000,77935000,1073000000,638430000,381740000
93870000,24930000,14652000,31189000,213000000,348880000,152700000
12143000,86346000,60610000,88128000,0,51735000,0
46707000,163090000,151190000,26603000,126630000,285490000,111820000
101980000,39171000,39327000,56593000,11502000,0,0
168180000,122510000,270900000,374810000,28149000,0,26462000
30687000,29127000,161680000,106140000,591270000,584870000,506450000
2693300000,5192300000,4370000000,5734100000,28666000000,24190000000,18839000000
111880000,459030000,465740000,561420000,272550000,740750000,429380000
402410000,220600000,184550000,203980000,1016700000,1243800000,531860000
0,39513000,0,0,185490000,0,156730000
579470000,784810000,360510000,357130000,1774400000,1762000000,1062700000
34725000,16542000,16730000,23793000,148190000,63448000,99707000
508270000,663100000,252880000,464140000,713290000,830820000,491680000
15293000000,24260000000,25147000000,26031000000,15566000000,17799000000,18036000000
4628500000,5048100000,5258000000,6151800000,6050000000,5302400000,4354300000
397240000,451130000,229810000,375390000,346500000,922760000,345220000
35947000,59884000,143350000,265580000,178030000,391740000,134250000
83060000,42556000,84120000,77260000,51636000,56296000,28943000
2742700000,16589000000,14211000000,11891000000,1593200000,2131200000,1778500000
4168200000,7461300000,5347000000,5136100000,13026000000,14445000000,9792600000
2208100000,371290000,1136900000,1278000000,650510000,732630000,730610000
28942000,21979000,0,11643000,104740000,25315000,123080000
